GEN,CPU,P1_Generation,P1_E,P1_Mu,P1_Lambda,P1_Tau,P1_Sigma,P1_EvalCount,P1_DuplicateCount,P1_CacheCount,P1_OpUse_singleParameterAlterationMutation,P1_MAB_singleParameterAlterationMutation,P1_OpUse_onePointCrossover,P1_MAB_onePointCrossover,P1_OpUse_twoPointCrossover,P1_MAB_twoPointCrossover,P1_AvgAge,P1_AvgIndSize,P1_Avg_f0,P1_Avg_f1,P1_Avg_f2,P1_Best_f0,P1_Best_f1,P1_Best_f2,P1_Worst_f0,P1_Worst_f1,P1_Worst_f2
148,11410,148,6.34996,200,20,1,0.987961,5205,13,337,1,0.582303,4,0.728325,15,0.822941,4.725,112,0.636387,0.000210063,0.0999545,0.710526,0.000165017,0.1,0.6,0.000224215,0.1
149,11497,149,6.34342,200,20,1,0.988165,5245,13,337,0,0.582303,4,0.728709,16,0.822849,4.72,112,0.63989,0.000209373,0.0999545,0.710526,0.000165017,0.1,0.605263,0.00021645,0.1
150,11576,150,6.31946,200,20,1,0.988349,5281,13,338,3,0.579044,5,0.729313,12,0.823195,4.765,112,0.643517,0.000208766,0.0999545,0.710526,0.000165017,0.1,0.611111,0.000191571,0.1
151,11660,151,6.30004,200,20,1,0.988514,5319,13,339,1,0.578171,6,0.729744,13,0.823375,4.98,112,0.646765,0.000207711,0.0999545,0.710526,0.000165017,0.1,0.611111,0.000220264,0.1
152,11741,152,6.28809,200,20,1,0.988514,5356,13,342,0,0.578171,4,0.72976,16,0.823016,4.995,112,0.648276,0.000208352,0.0999545,0.710526,0.000165017,0.1,0.621622,0.000175439,0.1
153,11816,153,6.27936,200,20,1,0.988514,5390,13,348,0,0.578171,5,0.729315,15,0.822773,5.09,112,0.650188,0.000211856,0.0999545,0.710526,0.000165017,0.1,0.621622,0.000191571,0.1
154,11896,154,6.27281,200,20,1,0.988514,5426,14,350,1,0.57769,7,0.729082,12,0.822186,5.29,112,0.652418,0.000206346,0.0999545,0.710526,0.000165017,0.1,0.621622,0.00027933,0.1
155,11982,155,6.25524,200,20,1,0.988662,5465,14,351,0,0.57769,2,0.729156,18,0.821988,5.265,112,0.655672,0.000199428,0.1,0.710526,0.000165017,0.1,0.621622,0.000292398,0.1
156,12057,156,6.26508,200,20,1,0.988796,5499,14,355,2,0.576755,8,0.729112,10,0.822265,5.16,112,0.65575,0.000201185,0.1,0.710526,0.000165017,0.1,0.621622,0.000292398,0.1
157,12060,156,6.26508,200,20,1,0.988796,5499,14,355,2,0.576755,8,0.729112,10,0.822265,5.16,112,0.65575,0.000201185,0.1,0.710526,0.000165017,0.1,0.621622,0.000292398,0.1
