GEN	CPU	P1_Generation	P1_E	P1_Mu	P1_Lambda	P1_Tau	P1_Sigma	P1_EvalCount	P1_DuplicateCount	P1_CacheCount	P1_OpUse_singleParameterAlterationMutation	P1_MAB_singleParameterAlterationMutation	P1_OpUse_onePointCrossover	P1_MAB_onePointCrossover	P1_OpUse_twoPointCrossover	P1_MAB_twoPointCrossover	P1_AvgAge	P1_AvgIndSize	P1_Avg_f0	P1_Avg_f1	P1_Avg_f2	P1_Best_f0	P1_Best_f1	P1_Best_f2	P1_Worst_f0	P1_Worst_f1	P1_Worst_f2
182	14993	182	6,08074	100	20	1	0,987274	6534	30	528	0	0,450623	4	0,726416	16	0,837737	4,74	296	0,704396	3,51532e-05	0,0176697	0,719626	3,38066e-05	0,0175439	0,699029	3,58423e-05	0,0175439
183	15077	183	6,08802	100	20	1	0,987547	6570	30	532	0	0,450623	4	0,726628	16	0,837526	4,22	296	0,705262	3,49982e-05	0,0176697	0,719626	3,38066e-05	0,0175439	0,699029	3,58423e-05	0,0175439
184	15164	184	6,09124	100	20	1	0,987792	6608	30	534	0	0,450623	4	0,726759	16	0,83701	4,04	296	0,706474	3,47183e-05	0,0175439	0,719626	3,38066e-05	0,0175439	0,701923	3,56379e-05	0,0175439
185	15256	185	6,09199	100	20	1	0,988013	6648	30	534	0	0,450623	5	0,7273	15	0,836789	3,74	296	0,70807	3,43548e-05	0,0175439	0,719626	3,38066e-05	0,0175439	0,701923	3,5791e-05	0,0175439
186	15331	186	6,08656	100	20	1	0,988212	6680	30	542	0	0,450623	4	0,727545	16	0,836891	3,75	296	0,709139	3,41456e-05	0,0175439	0,719626	3,38066e-05	0,0175439	0,701923	3,5791e-05	0,0175439
187	15416	187	6,09109	100	20	1	0,988391	6717	30	545	0	0,450623	6	0,727548	14	0,836763	4,15	296	0,709904	3,42203e-05	0,0175439	0,719626	3,38066e-05	0,0175439	0,707547	3,38066e-05	0,0175439
188	15500	188	6,09534	100	20	1	0,988551	6754	30	548	0	0,450623	3	0,727879	17	0,836397	4,69	296	0,710508	3,42938e-05	0,0175439	0,728972	3,465e-05	0,0175439	0,707547	3,38066e-05	0,0175439
189	15589	189	6,09975	100	20	1	0,988696	6793	30	549	0	0,450623	7	0,728864	13	0,836487	4,92	296	0,711718	3,44512e-05	0,0175439	0,728972	3,465e-05	0,0175439	0,707547	3,38066e-05	0,0175439
190	15669	190	6,10393	100	20	1	0,988827	6828	30	554	0	0,450623	7	0,729306	13	0,836662	4,67	296	0,713039	3,46857e-05	0,0175858	0,728972	3,465e-05	0,0175439	0,707547	3,38066e-05	0,0175439
191	15756	191	6,10334	100	20	1	0,988944	6866	30	556	0	0,450623	8	0,729582	12	0,836467	4,23	296	0,714253	3,49033e-05	0,0175858	0,728972	3,465e-05	0,0175439	0,707547	3,38066e-05	0,0175439
192	15843	192	6,09614	100	20	1	0,98905	6904	30	558	0	0,450623	4	0,729918	16	0,836227	3,53	296	0,715654	3,50011e-05	0,0175439	0,728972	3,465e-05	0,0175439	0,714286	3,49406e-05	0,0175439
193	15925	193	6,10138	100	20	1	0,989145	6940	30	562	0	0,450623	3	0,730006	17	0,835983	4,14	296	0,716085	3,50119e-05	0,0175439	0,728972	3,465e-05	0,0175439	0,714286	3,50385e-05	0,0175439
194	16011	194	6,10906	100	20	1	0,98923	6978	30	564	0	0,450623	4	0,729492	16	0,836	4,36	296	0,716684	3,5056e-05	0,0175439	0,740741	3,465e-05	0,0175439	0,714286	3,50385e-05	0,0175439
195	16094	195	6,11047	100	20	1	0,989307	7014	31	567	0	0,450623	3	0,728727	17	0,836192	3,75	296	0,717492	3,51325e-05	0,0175439	0,740741	3,465e-05	0,0175439	0,714286	3,54359e-05	0,0175439
196	16178	196	6,11733	100	20	1	0,989376	7051	31	570	0	0,450623	5	0,727352	15	0,835954	4,41	296	0,718029	3,51107e-05	0,0175439	0,740741	3,465e-05	0,0175439	0,714286	3,56379e-05	0,0175439
197	16261	197	6,12801	100	20	1	0,989439	7087	32	573	0	0,450623	5	0,726783	15	0,835776	4,49	296	0,719102	3,48548e-05	0,0175439	0,740741	3,465e-05	0,0175439	0,714286	3,56379e-05	0,0175439
198	16352	198	6,12845	100	20	1	0,989495	7127	32	573	0	0,450623	4	0,726939	16	0,835425	3,92	296	0,720361	3,4577e-05	0,0175439	0,740741	3,465e-05	0,0175439	0,714286	3,5791e-05	0,0175439
199	16422	199	6,13479	100	20	1	0,989545	7157	32	581	2	0,449805	6	0,727383	12	0,835325	3,73	296	0,721034	3,47421e-05	0,0175439	0,740741	3,465e-05	0,0175439	0,716981	3,39905e-05	0,0175439
200	16502	200	6,12747	100	20	1	0,989591	7192	32	586	0	0,449805	2	0,727406	18	0,835349	3,66	296	0,722265	3,46106e-05	0,0175439	0,740741	3,465e-05	0,0175439	0,716981	3,92157e-05	0,0175439
201	16584	201	6,1275	100	20	1	0,989632	7228	32	589	1	0,449424	4	0,727266	15	0,835125	4,1	296	0,723137	3,44296e-05	0,0175439	0,740741	3,465e-05	0,0175439	0,719626	3,3761e-05	0,0175439
202	16676	202	6,12755	100	20	1	0,989669	7268	32	589	0	0,449424	1	0,727233	19	0,834611	4,12	296	0,723736	3,45807e-05	0,0175439	0,740741	3,465e-05	0,0175439	0,719626	3,3761e-05	0,0175439
203	16760	203	6,12851	100	20	1	0,989702	7305	32	591	1	0,449043	3	0,727055	16	0,834678	4,24	296	0,724447	3,46789e-05	0,0175439	0,740741	3,465e-05	0,0175439	0,719626	3,38066e-05	0,0175439
204	16843	204	6,1179	100	20	1	0,989732	7341	32	594	1	0,448663	5	0,726879	14	0,8348	4,45	296	0,725969	3,4819e-05	0,0175439	0,745455	3,28299e-05	0,0175439	0,719626	3,38066e-05	0,0175439
205	16927	205	6,0985	100	20	1	0,989758	7378	32	596	1	0,448992	6	0,727462	13	0,835122	3,75	296	0,727552	3,5035e-05	0,0175439	0,745455	3,28299e-05	0,0175439	0,719626	3,861e-05	0,0175439
206	17012	206	6,09903	100	20	1	0,891783	7415	32	599	0	0,448992	5	0,72743	15	0,835067	4,08	296	0,728316	3,49557e-05	0,0175439	0,745455	3,28299e-05	0,0175439	0,72381	3,52361e-05	0,0175439
207	17099	207	6,09073	100	20	1	0,901604	7453	32	601	0	0,448992	6	0,727146	14	0,834639	4,14	296	0,729498	3,48105e-05	0,0175571	0,745455	3,28299e-05	0,0175439	0,72381	3,57398e-05	0,0175439
208	17183	208	6,06672	100	20	1	0,910444	7490	32	604	0	0,448992	7	0,727595	13	0,83466	3,91	296	0,730767	3,46527e-05	0,0175703	0,745455	3,28299e-05	0,0175439	0,72381	3,57398e-05	0,0175439
209	17268	209	6,04153	100	20	1	0,9184	7527	32	607	0	0,448992	6	0,728321	14	0,834358	3,84	296	0,73143	3,46932e-05	0,0175703	0,745455	3,28299e-05	0,0175439	0,728972	3,465e-05	0,0175439
210	17355	210	6,03959	100	20	1	0,92556	7565	32	609	0	0,448992	8	0,728614	12	0,834342	4,58	296	0,731873	3,47202e-05	0,0175836	0,745455	3,28299e-05	0,0175439	0,728972	3,465e-05	0,0175439
211	17435	211	6,04634	100	20	1	0,932004	7600	32	614	0	0,448992	3	0,728327	17	0,834226	5,03	296	0,732315	3,47412e-05	0,0175836	0,745455	3,28299e-05	0,0175439	0,728972	3,465e-05	0,0175439
212	17524	212	6,05416	100	20	1	0,937803	7639	32	615	0	0,448992	1	0,728168	19	0,833921	5,35	296	0,733132	3,47717e-05	0,0176101	0,745455	3,28299e-05	0,0175439	0,728972	3,465e-05	0,0175439
213	17607	213	6,0624	100	20	1	0,943023	7675	32	619	0	0,448992	5	0,727681	15	0,833574	5,5	296	0,733971	3,47768e-05	0,0176101	0,745455	3,28299e-05	0,0175439	0,728972	3,465e-05	0,0175439
214	17689	214	6,07298	100	20	1	0,947721	7711	32	623	0	0,448992	5	0,727645	15	0,833263	4,76	296	0,735212	3,48142e-05	0,0176365	0,745455	3,28299e-05	0,0175439	0,728972	3,465e-05	0,0175439
215	17771	215	6,06361	100	20	1	0,951949	7747	32	627	0	0,448992	7	0,728496	13	0,833189	3,75	296	0,737212	3,48303e-05	0,017663	0,75	3,48432e-05	0,0175439	0,731481	3,37154e-05	0,0175439
216	17856	216	6,0486	100	20	1	0,955754	7784	32	630	0	0,448992	4	0,729051	16	0,833386	3,88	296	0,738603	3,48161e-05	0,0175703	0,75	3,48432e-05	0,0175439	0,735849	3,52361e-05	0,0175439
217	17945	217	6,04831	100	20	1	0,959178	7823	32	631	0	0,448992	2	0,729267	18	0,833314	3,81	296	0,739453	3,46819e-05	0,0175703	0,75	3,48432e-05	0,0175439	0,735849	3,52361e-05	0,0175439
218	18017	218	6,05261	100	20	1	0,962261	7854	35	637	0	0,448992	8	0,729747	12	0,833326	3,68	296	0,739911	3,4671e-05	0,0175703	0,75	3,48432e-05	0,0175439	0,738318	3,48432e-05	0,0175439
219	18103	219	6,06079	100	20	1	0,965034	7892	35	639	0	0,448992	9	0,730368	11	0,832931	4,2	296	0,74041	3,46273e-05	0,0175836	0,75	3,48432e-05	0,0175439	0,738318	3,48432e-05	0,0175439
220	18194	220	6,06791	100	20	1	0,967531	7932	35	639	0	0,448992	4	0,73072	16	0,832484	4,66	296	0,740866	3,45472e-05	0,0175703	0,75	3,48432e-05	0,0175439	0,738318	3,48432e-05	0,0175439
221	18281	221	6,07681	100	20	1	0,969778	7970	35	641	0	0,448992	8	0,731142	12	0,832565	4,61	296	0,741811	3,44632e-05	0,0175836	0,754545	3,30033e-05	0,0175439	0,738318	3,48432e-05	0,0175439
222	18359	222	6,07875	100	20	1	0,9718	8004	35	646	1	0,449225	8	0,731039	11	0,832531	4,45	296	0,742638	3,43868e-05	0,0175836	0,754545	3,30033e-05	0,0175439	0,738318	3,48432e-05	0,0175439
223	18444	223	6,07716	100	20	1	0,97362	8041	35	649	0	0,449225	8	0,731397	12	0,832339	4,06	296	0,74351	3,43536e-05	0,0175571	0,754545	3,30033e-05	0,0175439	0,740741	3,427e-05	0,0175439
224	18533	224	6,07573	100	20	1	0,975258	8080	35	650	0	0,449225	6	0,731477	14	0,832407	4,15	296	0,744553	3,43067e-05	0,0175571	0,761468	3,4459e-05	0,0175439	0,740741	3,465e-05	0,0175439
225	18620	225	6,07505	100	20	1	0,976732	8118	35	651	1	0,449456	1	0,731407	18	0,832418	4,02	296	0,745367	3,42479e-05	0,0175571	0,761468	3,4459e-05	0,0175439	0,740741	3,47464e-05	0,0175439
226	18694	226	6,07846	100	20	1	0,978059	8150	37	656	1	0,449075	5	0,730833	14	0,832213	4,24	296	0,745833	3,41668e-05	0,0175571	0,761468	3,4459e-05	0,0175439	0,740741	3,47947e-05	0,0175439
227	18779	227	6,08227	100	20	1	0,979253	8187	37	659	0	0,449075	6	0,729787	14	0,832404	3,98	296	0,747431	3,40463e-05	0,0175703	0,761468	3,4459e-05	0,0175439	0,740741	3,47947e-05	0,0175439
228	18855	228	6,08507	100	20	1	0,980328	8220	37	665	1	0,448701	7	0,729581	12	0,832685	4	296	0,748818	3,40682e-05	0,0175991	0,761468	3,4459e-05	0,0175439	0,745455	3,28299e-05	0,0175439
229	18931	229	6,08576	100	20	1	0,981295	8253	37	672	0	0,448701	8	0,730118	12	0,832742	4,45	296	0,749612	3,42376e-05	0,0176123	0,761468	3,4459e-05	0,0175439	0,745455	3,28299e-05	0,0175439
230	19014	230	6,07825	100	20	1	0,982166	8289	37	676	0	0,448701	5	0,730609	15	0,832838	4,05	296	0,750861	3,45855e-05	0,0176123	0,763636	3,44116e-05	0,0175439	0,745455	3,28299e-05	0,0175439
231	19099	231	6,07231	100	20	1	0,982949	8326	37	679	0	0,448701	4	0,730893	16	0,832503	3,74	296	0,751386	3,46072e-05	0,0176123	0,763636	3,44116e-05	0,0175439	0,75	3,4459e-05	0,0175439
232	19185	232	6,06907	100	20	1	0,983654	8364	37	681	0	0,448701	5	0,731278	15	0,832094	3,83	296	0,751546	3,4608e-05	0,0176123	0,763636	3,44116e-05	0,0175439	0,75	3,48432e-05	0,0175439
233	19266	233	6,07542	100	20	1	0,984289	8399	37	686	0	0,448701	6	0,73154	14	0,831961	4,4	296	0,75214	3,46001e-05	0,0176542	0,763636	3,44116e-05	0,0175439	0,75	3,48432e-05	0,0175439
234	19353	234	6,08116	100	20	1	0,98486	8437	37	688	0	0,448701	5	0,731564	15	0,831956	4,91	296	0,752323	3,45878e-05	0,0176542	0,763636	3,44116e-05	0,0175439	0,75	3,48432e-05	0,0175439
235	19424	235	6,08887	100	20	1	0,985374	8468	42	692	0	0,448701	7	0,730898	13	0,831573	5,26	296	0,752756	3,45388e-05	0,0176542	0,763636	3,44116e-05	0,0175439	0,75	3,48432e-05	0,0175439
236	19504	236	6,09148	100	20	1	0,985836	8503	43	695	1	0,448325	2	0,730707	17	0,831563	4,91	296	0,753739	3,45012e-05	0,0176962	0,763636	3,47947e-05	0,0175439	0,75	3,48432e-05	0,0175439
237	19583	237	6,09601	100	20	1	0,986253	8537	43	701	0	0,448325	7	0,730741	13	0,831783	4,14	296	0,75467	3,44377e-05	0,0177382	0,763636	3,47947e-05	0,0175439	0,752294	3,44116e-05	0,0175439
238	19658	238	6,10025	100	20	1	0,986628	8569	43	708	1	0,447938	7	0,730623	12	0,831448	4,24	296	0,755283	3,4418e-05	0,0177382	0,763636	3,47947e-05	0,0175439	0,752294	3,47947e-05	0,0175439
239	19746	239	6,1095	100	20	1	0,986965	8607	43	710	0	0,447938	6	0,730672	14	0,83146	4,66	296	0,755895	3,43234e-05	0,0177249	0,763636	3,47947e-05	0,0175439	0,752294	3,47947e-05	0,0175439
240	19834	240	6,1157	100	20	1	0,987268	8645	43	712	0	0,447938	5	0,730439	15	0,831345	4,64	296	0,756414	3,4297e-05	0,0177669	0,765766	3,27869e-05	0,0175439	0,752294	3,47947e-05	0,0175439
241	19909	241	6,1182	100	20	1	0,987541	8677	43	720	0	0,447938	5	0,729864	15	0,830663	4,54	296	0,757072	3,4245e-05	0,0178088	0,765766	3,27869e-05	0,0175439	0,752294	3,47947e-05	0,0175439
242	19993	242	6,11555	100	20	1	0,987787	8713	43	724	0	0,447938	6	0,730216	14	0,830615	4,24	296	0,758093	3,4144e-05	0,0178088	0,770642	3,47947e-05	0,0175439	0,752294	3,48432e-05	0,0175439
243	20078	243	6,11535	100	20	1	0,988009	8750	43	727	0	0,447938	6	0,730456	14	0,830664	3,92	296	0,759612	3,39498e-05	0,0178508	0,770642	3,47947e-05	0,0175439	0,752294	3,56379e-05	0,0217391
244	20162	244	6,1114	100	20	1	0,988208	8786	43	731	0	0,447938	8	0,730738	12	0,83019	4,2	296	0,760823	3,38724e-05	0,0175571	0,770642	3,47947e-05	0,0175439	0,756757	3,24886e-05	0,0175439
245	20240	245	6,10767	100	20	1	0,988387	8819	43	735	3	0,4469	6	0,729341	11	0,830361	4,48	296	0,76149	3,40515e-05	0,0175439	0,770642	3,47947e-05	0,0175439	0,756757	3,28299e-05	0,0175439
246	20332	246	6,09996	100	20	1	0,988548	8859	43	735	0	0,4469	6	0,727826	14	0,830493	4,47	296	0,762526	3,43153e-05	0,0175439	0,770642	3,47947e-05	0,0175439	0,756757	3,28299e-05	0,0175439
247	20407	247	6,08399	100	20	1	0,988693	8891	43	743	0	0,4469	9	0,728551	11	0,830319	4,07	296	0,763558	3,45285e-05	0,0175439	0,776786	3,30033e-05	0,0175439	0,761468	3,48432e-05	0,0175439
248	20489	248	6,0881	100	20	1	0,988824	8927	43	747	0	0,4469	3	0,728638	17	0,830557	4,37	296	0,764192	3,44548e-05	0,0175439	0,778761	3,26158e-05	0,0175439	0,761468	3,48432e-05	0,0175439
249	20569	249	6,09187	100	20	1	0,988942	8962	44	751	0	0,4469	7	0,728535	13	0,830819	3,85	296	0,764968	3,43793e-05	0,0175439	0,778761	3,26158e-05	0,0175439	0,763636	3,40368e-05	0,0175439
250	20654	250	6,1035	100	20	1	0,989048	8999	44	754	0	0,4469	8	0,728232	12	0,830447	4,19	296	0,765382	3,43844e-05	0,0175439	0,778761	3,26158e-05	0,0175439	0,763636	3,44116e-05	0,0175439
251	20743	251	6,11657	100	20	1	0,989143	9038	44	754	1	0,446048	5	0,728524	14	0,830594	4,57	296	0,76594	3,43479e-05	0,0175439	0,778761	3,26158e-05	0,0175439	0,763636	3,44116e-05	0,0175439
252	20827	252	6,11683	100	20	1	0,989228	9075	44	756	1	0,445198	5	0,728697	14	0,830288	4,81	296	0,766101	3,43652e-05	0,0175439	0,778761	3,26158e-05	0,0175439	0,763636	3,44116e-05	0,0175439
253	20918	253	6,11041	100	20	1	0,989306	9115	44	756	0	0,445198	6	0,728983	14	0,830276	4,02	296	0,766929	3,43292e-05	0,0175439	0,785714	3,29598e-05	0,0175439	0,763636	3,44116e-05	0,0175439
254	21001	254	6,10884	100	20	1	0,989375	9151	44	760	0	0,445198	4	0,729321	16	0,830127	3,87	296	0,767675	3,43156e-05	0,0175439	0,785714	3,29598e-05	0,0175439	0,763636	3,47947e-05	0,0175439
255	21085	255	6,11201	100	20	1	0,989438	9188	44	763	0	0,445198	6	0,729356	14	0,82998	4,06	296	0,768818	3,42098e-05	0,0175439	0,785714	3,29598e-05	0,0175439	0,763636	3,47947e-05	0,0175439
256	21172	256	6,11668	100	20	1	0,989494	9226	44	765	0	0,445198	4	0,729433	16	0,830059	3,82	296	0,770771	3,40419e-05	0,0175439	0,785714	3,29598e-05	0,0175439	0,763636	3,48432e-05	0,0175439
257	21259	257	6,09452	100	20	1	0,989544	9264	44	767	0	0,445198	2	0,729554	18	0,830196	3,52	296	0,772398	3,41952e-05	0,0175439	0,785714	3,29598e-05	0,0175439	0,765766	3,465e-05	0,0175439
258	21351	258	6,09871	100	20	1	0,98959	9304	44	767	0	0,445198	3	0,729819	17	0,830237	3,94	296	0,773377	3,41395e-05	0,0175439	0,787611	3,25733e-05	0,0175439	0,770642	3,47947e-05	0,0175439
259	21441	259	6,11705	100	20	1	0,989631	9343	44	768	0	0,445198	7	0,729958	13	0,830275	4,37	296	0,773889	3,40111e-05	0,0175439	0,787611	3,25733e-05	0,0175439	0,770642	3,47947e-05	0,0175439
260	21527	260	6,1298	100	20	1	0,989668	9380	44	770	1	0,444355	6	0,729502	13	0,830251	4,71	296	0,774379	3,38714e-05	0,0175439	0,787611	3,25733e-05	0,0175439	0,770642	3,47947e-05	0,0175439
261	21617	261	6,13855	100	20	1	0,989701	9419	44	770	1	0,443511	2	0,729413	17	0,830001	4,72	296	0,775223	3,36655e-05	0,0175439	0,787611	3,25733e-05	0,0175439	0,770642	3,47947e-05	0,0175439
262	21701	262	6,14142	100	20	1	0,989731	9455	45	773	0	0,443511	6	0,728947	14	0,829687	4,73	296	0,775939	3,34704e-05	0,0175439	0,787611	3,25733e-05	0,0175439	0,770642	3,47947e-05	0,0175439
263	21786	263	6,14042	100	20	1	0,989758	9492	45	776	0	0,443511	9	0,727608	11	0,829621	4,18	296	0,776894	3,32537e-05	0,0175439	0,787611	3,25733e-05	0,0175439	0,772727	3,42231e-05	0,0175439
264	21872	264	6,13081	100	20	1	0,989782	9529	45	779	0	0,443511	4	0,727371	16	0,829756	4,28	296	0,778081	3,29547e-05	0,0175439	0,787611	3,25733e-05	0,0175439	0,772727	3,47464e-05	0,0175439
265	21956	265	6,11593	100	20	1	0,989804	9565	45	782	1	0,442672	5	0,726987	14	0,829885	4,16	296	0,778951	3,27828e-05	0,0175439	0,787611	3,25733e-05	0,0175439	0,776786	3,30033e-05	0,0175439
266	22040	266	6,08851	100	20	1	0,989824	9601	45	786	0	0,442672	6	0,726808	14	0,830047	4,19	296	0,779484	3,27156e-05	0,0175439	0,787611	3,25733e-05	0,0175439	0,776786	3,30033e-05	0,0175439
267	22122	267	6,06228	100	20	1	0,989841	9637	45	790	0	0,442672	5	0,726969	15	0,83001	3,64	296	0,77981	3,2676e-05	0,0175439	0,787611	3,25733e-05	0,0175439	0,778761	3,26158e-05	0,0175439
268	22203	268	6,07186	100	20	1	0,989841	9672	45	795	0	0,442672	9	0,727105	11	0,829994	4,22	296	0,780038	3,2683e-05	0,0175439	0,787611	3,25733e-05	0,0175439	0,778761	3,26158e-05	0,0175439
269	22288	269	6,07474	100	20	1	0,891857	9709	45	798	0	0,442672	4	0,726685	16	0,829623	4,91	296	0,780108	3,26864e-05	0,0175439	0,787611	3,25733e-05	0,0175439	0,778761	3,26158e-05	0,0175439
270	22375	270	6,08496	100	20	1	0,891857	9747	45	800	0	0,442672	5	0,726321	15	0,829192	5,59	296	0,780316	3,27002e-05	0,0175439	0,787611	3,25733e-05	0,0175439	0,778761	3,26158e-05	0,0175439
271	22461	271	6,09716	100	20	1	0,901671	9785	46	801	0	0,442672	6	0,726566	14	0,82912	5,8	296	0,780702	3,27187e-05	0,0175439	0,787611	3,25733e-05	0,0175439	0,778761	3,26158e-05	0,0175439
272	22550	272	6,10935	100	20	1	0,910504	9824	46	802	0	0,442672	8	0,727031	12	0,829076	6,04	296	0,781277	3,27458e-05	0,0175439	0,787611	3,25733e-05	0,0175439	0,778761	3,26158e-05	0,0175439
273	22637	273	6,11303	100	20	1	0,910504	9862	46	804	0	0,442672	3	0,727148	17	0,828715	6,33	296	0,781575	3,27515e-05	0,0175439	0,787611	3,25733e-05	0,0175439	0,778761	3,26158e-05	0,0175439
274	22724	274	6,12521	100	20	1	0,918454	9900	46	806	0	0,442672	5	0,727057	15	0,828785	5,94	296	0,782201	3,27962e-05	0,0175439	0,787611	3,25733e-05	0,0175439	0,778761	3,26158e-05	0,0175439
275	22812	275	6,13362	100	20	1	0,925608	9939	46	807	0	0,442672	9	0,727038	11	0,829024	5,08	296	0,783099	3,2817e-05	0,0175439	0,787611	3,29164e-05	0,0175439	0,778761	3,26158e-05	0,0175439
276	22901	276	6,13369	100	20	1	0,932048	9978	46	808	0	0,442672	4	0,727177	16	0,828911	3,77	296	0,783782	3,28378e-05	0,0175439	0,787611	3,29164e-05	0,0175439	0,778761	3,26158e-05	0,0175439
277	22987	277	6,10547	100	20	1	0,937843	10015	46	811	0	0,442672	6	0,727126	14	0,828917	4	296	0,785205	3,28298e-05	0,0175439	0,787611	3,29164e-05	0,0175439	0,778761	3,29598e-05	0,0175439
278	23079	278	6,07931	100	20	1	0,943059	10055	46	811	0	0,442672	2	0,727207	18	0,829054	3,8	296	0,786226	3,28505e-05	0,0175439	0,787611	3,29164e-05	0,0175439	0,785714	3,29598e-05	0,0175439
279	23160	279	6,09046	100	20	1	0,947753	10090	46	816	0	0,442672	10	0,727795	10	0,829125	4,61	296	0,786397	3,2817e-05	0,0175439	0,787611	3,29164e-05	0,0175439	0,785714	3,29598e-05	0,0175439
280	23248	280	6,09755	100	20	1	0,951977	10128	46	818	0	0,442672	6	0,728168	14	0,829247	5,14	296	0,786587	3,27733e-05	0,0175439	0,787611	3,29164e-05	0,0175439	0,785714	3,29598e-05	0,0175439
281	23329	281	6,10118	100	20	1	0,95578	10163	48	821	0	0,442672	7	0,72772	13	0,829154	5,49	296	0,786681	3,27489e-05	0,0175439	0,787611	3,29164e-05	0,0175439	0,785714	3,29598e-05	0,0175439
282	23408	282	6,10198	100	20	1	0,959202	10197	49	826	0	0,442672	6	0,726321	14	0,82891	5,53	296	0,786871	3,26997e-05	0,0175439	0,787611	3,29164e-05	0,0175439	0,785714	3,29598e-05	0,0175439
283	23494	283	6,09576	100	20	1	0,962282	10234	49	828	1	0,441843	4	0,725593	15	0,828648	5,62	296	0,787149	3,26586e-05	0,0175439	0,79646	3,24044e-05	0,0175439	0,785714	3,29598e-05	0,0175439
284	23569	284	6,07957	100	20	1	0,965053	10266	49	836	0	0,441843	5	0,725592	15	0,828468	5,21	296	0,787485	3,26025e-05	0,0175439	0,79646	3,24044e-05	0,0175439	0,785714	3,29598e-05	0,0175439
285	23644	285	6,04854	100	20	1	0,967548	10298	50	843	0	0,441843	9	0,725716	11	0,828616	4,26	296	0,787858	3,25467e-05	0,0175439	0,79646	3,24044e-05	0,0175439	0,787611	3,24465e-05	0,0175439
286	23726	286	6,04862	100	20	1	0,969793	10333	50	848	0	0,441843	6	0,72567	14	0,828345	4,88	296	0,787946	3,25547e-05	0,0175439	0,79646	3,24044e-05	0,0175439	0,787611	3,24465e-05	0,0175439
287	23816	287	6,05506	100	20	1	0,971814	10372	50	849	0	0,441843	3	0,725636	17	0,828396	4,78	296	0,788035	3,25777e-05	0,0175439	0,79646	3,24044e-05	0,0175439	0,787611	3,24465e-05	0,0175439
288	23902	288	6,06328	100	20	1	0,973633	10409	50	852	0	0,441843	3	0,725669	17	0,827783	4,29	296	0,788194	3,26057e-05	0,0175439	0,79646	3,24044e-05	0,0175439	0,787611	3,24465e-05	0,0175439
289	23991	289	6,07189	100	20	1	0,975269	10447	50	853	1	0,441006	3	0,725796	16	0,828025	3,91	296	0,78853	3,26164e-05	0,0175439	0,79646	3,24044e-05	0,0175439	0,787611	3,25733e-05	0,0175439
290	24070	290	6,08865	100	20	1	0,976742	10481	51	858	0	0,441006	5	0,725963	15	0,827739	4,27	296	0,788707	3,26293e-05	0,0175439	0,79646	3,24044e-05	0,0175439	0,787611	3,25733e-05	0,0175439
291	24160	291	6,10796	100	20	1	0,978068	10520	51	859	0	0,441006	7	0,725953	13	0,827801	4,83	296	0,788884	3,2653e-05	0,0175439	0,79646	3,24044e-05	0,0175439	0,787611	3,25733e-05	0,0175439
292	24240	292	6,12137	100	20	1	0,979261	10554	52	864	0	0,441006	7	0,725055	13	0,827474	5,3	296	0,788991	3,26752e-05	0,0175439	0,79646	3,24044e-05	0,0175439	0,787611	3,25733e-05	0,0175439
293	24332	293	6,13044	100	20	1	0,980335	10594	52	864	0	0,441006	5	0,724505	15	0,827563	5,17	296	0,789449	3,26843e-05	0,0175439	0,79646	3,24044e-05	0,0175439	0,787611	3,25733e-05	0,0175439
294	24414	294	6,13596	100	20	1	0,981302	10629	52	869	0	0,441006	6	0,724173	14	0,82736	4,79	296	0,789663	3,27042e-05	0,0175439	0,79646	3,24044e-05	0,0175439	0,787611	3,25733e-05	0,0175439
295	24500	295	6,13571	100	20	1	0,982171	10666	52	872	0	0,441006	3	0,724004	17	0,827035	4,1	296	0,79007	3,27138e-05	0,0175439	0,79646	3,24044e-05	0,0175439	0,787611	3,27869e-05	0,0175439
296	24587	296	6,13459	100	20	1	0,982954	10704	52	873	1	0,440364	5	0,724159	14	0,827023	4,54	296	0,790531	3,27097e-05	0,0175439	0,79646	3,24044e-05	0,0175439	0,787611	3,27869e-05	0,0175439
297	24667	297	6,12944	100	20	1	0,983659	10738	53	878	0	0,440364	9	0,723834	11	0,827046	4,19	296	0,791152	3,2683e-05	0,0175439	0,79646	3,24044e-05	0,0175439	0,787611	3,29164e-05	0,0175439
298	24748	298	6,13113	100	20	1	0,984293	10773	53	881	2	0,43903	2	0,723829	16	0,826927	4,78	296	0,791389	3,26618e-05	0,0175439	0,79646	3,24044e-05	0,0175439	0,787611	3,29164e-05	0,0175439
299	24836	299	6,12778	100	20	1	0,984864	10811	53	882	1	0,43799	4	0,724125	15	0,826831	4,95	296	0,792202	3,26059e-05	0,0175439	0,79646	3,24044e-05	0,0175439	0,787611	3,29164e-05	0,0175439
300	24922	300	6,11456	100	20	1	0,985377	10848	53	884	1	0,436947	3	0,72422	16	0,826899	4,52	296	0,793232	3,2587e-05	0,0175439	0,79646	3,24044e-05	0,0175439	0,787611	3,29164e-05	0,0175439
301	25003	301	6,08194	100	20	1	0,98584	10883	53	889	0	0,436947	4	0,724406	16	0,827036	3,96	296	0,794329	3,24893e-05	0,0175439	0,79646	3,24044e-05	0,0175439	0,789474	3,22373e-05	0,0175439
