GEN	CPU	P1_Generation	P1_E	P1_Mu	P1_Lambda	P1_Tau	P1_Sigma	P1_EvalCount	P1_DuplicateCount	P1_CacheCount	P1_OpUse_singleParameterAlterationMutation	P1_MAB_singleParameterAlterationMutation	P1_OpUse_onePointCrossover	P1_MAB_onePointCrossover	P1_OpUse_twoPointCrossover	P1_MAB_twoPointCrossover	P1_AvgAge	P1_AvgIndSize	P1_Avg_f0	P1_Avg_f1	P1_Avg_f2	P1_Best_f0	P1_Best_f1	P1_Best_f2	P1_Worst_f0	P1_Worst_f1	P1_Worst_f2
124	10165	124	6,14922	100	20	1	0,989999	4450	19	375	1	0,46524	4	0,722217	15	0,840078	4,72	296	0,575844	3,89652e-05	0,0185923	0,597938	3,80807e-05	0,0188679	0,574468	3,87898e-05	0,0188679
125	10252	125	6,15351	100	20	1	0,989999	4488	19	377	0	0,46524	4	0,72314	16	0,840367	4,83	296	0,576101	3,90079e-05	0,0185675	0,597938	3,80807e-05	0,0188679	0,574468	3,87898e-05	0,0188679
126	10338	126	6,16347	100	20	1	0,989999	4525	19	380	0	0,46524	7	0,724358	13	0,840628	4,42	296	0,576876	3,91058e-05	0,0184536	0,597938	3,80807e-05	0,0188679	0,574468	3,87898e-05	0,0188679
127	10415	127	6,16851	100	20	1	0,989999	4558	19	385	2	0,462384	7	0,724668	11	0,841026	3,93	296	0,577779	3,91787e-05	0,0184345	0,597938	3,85505e-05	0,0188679	0,574468	3,87898e-05	0,0188679
128	10496	128	6,17026	100	20	1	0,989999	4593	19	390	0	0,462384	6	0,724784	14	0,840976	3,75	296	0,578616	3,92379e-05	0,0186307	0,597938	3,85505e-05	0,0188679	0,574468	3,9032e-05	0,0188679
129	10585	129	6,17983	100	20	1	0,989999	4632	19	391	0	0,462384	1	0,724778	19	0,8412	4,08	296	0,58052	3,91891e-05	0,018568	0,597938	3,85505e-05	0,0188679	0,574468	3,92773e-05	0,0188679
130	10677	130	6,1913	100	20	1	0,989999	4672	19	391	0	0,462384	5	0,72458	15	0,841582	3,98	296	0,583684	3,91261e-05	0,0184349	0,616162	3,80807e-05	0,0188679	0,574468	3,92773e-05	0,0188679
131	10761	131	6,19758	100	20	1	0,989999	4708	20	394	0	0,462384	6	0,724863	14	0,841639	3,62	296	0,585611	3,90935e-05	0,0184445	0,616162	3,80807e-05	0,0188679	0,574468	3,92773e-05	0,0188679
132	10844	132	6,19485	100	20	1	0,99	4744	20	398	0	0,462384	8	0,722981	12	0,841812	3,6	296	0,588827	3,90089e-05	0,0184742	0,616162	3,80807e-05	0,0188679	0,578947	4,02901e-05	0,0175439
133	10929	133	6,19858	100	20	1	0,99	4781	20	400	1	0,460982	4	0,722851	15	0,841719	3,64	296	0,591963	3,86225e-05	0,0186763	0,616162	3,80807e-05	0,0188679	0,578947	4,06174e-05	0,0175439
134	11013	134	6,19634	100	20	1	0,99	4817	20	403	1	0,459591	6	0,722936	13	0,841995	3,29	296	0,594404	3,84489e-05	0,0186797	0,616162	3,80807e-05	0,0188679	0,589474	3,87297e-05	0,0188679
135	11098	135	6,19939	100	20	1	0,99	4854	20	406	0	0,459591	4	0,722403	16	0,842125	3,5	296	0,595654	3,83689e-05	0,018617	0,616162	3,80807e-05	0,0188679	0,589474	3,87898e-05	0,0188679
136	11175	136	6,18478	100	20	1	0,99	4887	20	413	0	0,459591	5	0,722276	15	0,842482	3,73	296	0,59743	3,81772e-05	0,018792	0,62	3,83142e-05	0,0188679	0,59375	3,80807e-05	0,0163934
137	11256	137	6,18023	100	20	1	0,99	4922	20	417	1	0,458242	4	0,722416	15	0,842898	3,94	296	0,598551	3,81637e-05	0,0188035	0,62	3,83142e-05	0,0188679	0,59375	3,83142e-05	0,0188679
138	11342	138	6,16918	100	20	1	0,99	4959	20	419	1	0,45813	7	0,722773	12	0,843051	3,81	296	0,59965	3,81031e-05	0,0187787	0,62	3,83142e-05	0,0188679	0,597938	3,78501e-05	0,0188679
139	11427	139	6,17798	100	20	1	0,99	4996	20	421	1	0,458611	5	0,723244	14	0,842993	4,26	296	0,600163	3,8081e-05	0,0187275	0,62	3,83142e-05	0,0188679	0,597938	3,80807e-05	0,0188679
140	11518	140	6,19429	100	20	1	0,99	5036	20	421	0	0,458611	2	0,723284	18	0,843136	4,53	296	0,60147	3,80192e-05	0,018602	0,628866	3,35796e-05	0,0175439	0,597938	3,80807e-05	0,0188679
141	11602	141	6,20976	100	20	1	0,892	5072	20	425	0	0,458611	5	0,723003	15	0,843111	4,84	296	0,602367	3,80044e-05	0,0184748	0,628866	3,35796e-05	0,0175439	0,597938	3,80807e-05	0,0188679
142	11687	142	6,21925	100	20	1	0,9018	5109	20	428	0	0,458611	6	0,722934	14	0,842984	4,61	296	0,603343	3,80452e-05	0,0184236	0,628866	3,35796e-05	0,0175439	0,597938	3,80807e-05	0,0188679
143	11777	143	6,23846	100	20	1	0,91062	5148	20	429	0	0,458611	5	0,722788	15	0,843003	3,66	296	0,604891	3,80033e-05	0,0182947	0,63	3,80807e-05	0,0188679	0,597938	3,83142e-05	0,0188679
144	11860	144	6,24322	100	20	1	0,918558	5184	20	432	1	0,459789	7	0,722579	12	0,84261	4,1	296	0,607025	3,77749e-05	0,0181013	0,63	3,80807e-05	0,0188679	0,597938	3,85505e-05	0,0188679
145	11932	145	6,23536	100	20	1	0,925702	5215	20	440	1	0,460765	9	0,72256	10	0,84257	3,76	296	0,608844	3,76488e-05	0,0178946	0,63	3,80807e-05	0,0188679	0,597938	3,87898e-05	0,0188679
146	12018	146	6,23015	100	20	1	0,932132	5252	20	442	1	0,462185	7	0,723089	12	0,842281	3,8	296	0,611278	3,74297e-05	0,0177577	0,63	3,80807e-05	0,0188679	0,6	3,80807e-05	0,0175439
147	12102	147	6,24698	100	20	1	0,937919	5289	20	445	0	0,462185	5	0,723687	15	0,84263	3,93	296	0,613969	3,74411e-05	0,0178475	0,63	3,80807e-05	0,0188679	0,604167	3,76223e-05	0,0175439
148	12193	148	6,23359	100	20	1	0,943127	5329	20	445	0	0,462185	4	0,724152	16	0,841879	3,99	296	0,61561	3,7307e-05	0,0177325	0,63	3,80807e-05	0,0188679	0,608247	3,77358e-05	0,0188679
149	12280	149	6,23519	100	20	1	0,947814	5367	20	447	0	0,462185	4	0,724379	16	0,841897	3,95	296	0,617434	3,7256e-05	0,0175478	0,63	3,80807e-05	0,0188679	0,610526	3,39443e-05	0,0175439
150	12360	150	6,20353	100	20	1	0,952033	5402	22	450	0	0,462185	5	0,724383	15	0,841671	3,84	296	0,619175	3,73204e-05	0,0173763	0,63	3,80807e-05	0,0188679	0,612245	3,87898e-05	0,0188679
151	12449	151	6,21186	100	20	1	0,955829	5441	22	451	0	0,462185	5	0,724053	15	0,842109	4,01	296	0,620552	3,74409e-05	0,0176105	0,636364	3,73972e-05	0,0175439	0,616162	3,71747e-05	0,0163934
152	12535	152	6,2246	100	20	1	0,959247	5479	22	453	0	0,462185	3	0,723733	17	0,842267	4,14	296	0,621959	3,74972e-05	0,017904	0,653465	3,69549e-05	0,0175439	0,616162	3,71747e-05	0,0163934
153	12622	153	6,22815	100	20	1	0,962322	5517	22	455	0	0,462185	3	0,723765	17	0,842439	3,45	296	0,62416	3,76603e-05	0,0183741	0,653465	3,69549e-05	0,0175439	0,616162	3,76223e-05	0,0163934
154	12704	154	6,228	100	20	1	0,962322	5553	22	459	0	0,462185	7	0,72473	13	0,842241	3,67	296	0,625997	3,76221e-05	0,0184086	0,653465	3,69549e-05	0,0175439	0,62	3,83142e-05	0,0188679
155	12787	155	6,2382	100	20	1	0,96509	5589	22	463	0	0,462185	6	0,725556	14	0,842068	3,61	296	0,627482	3,74025e-05	0,018278	0,653465	3,69549e-05	0,0175439	0,622449	3,69549e-05	0,0175439
156	12869	156	6,22273	100	20	1	0,967581	5625	22	467	0	0,462185	5	0,725931	15	0,841992	3,83	296	0,629584	3,73404e-05	0,0182584	0,653465	3,69549e-05	0,0175439	0,622449	3,77358e-05	0,0188679
157	12949	157	6,2017	100	20	1	0,969823	5660	23	470	1	0,464021	6	0,725551	13	0,842074	3,59	296	0,631333	3,71318e-05	0,0181047	0,653465	3,71747e-05	0,0175439	0,623762	3,85505e-05	0,0188679
158	13021	158	6,1813	100	20	1	0,97184	5691	24	478	0	0,464021	6	0,72441	14	0,842109	3,79	296	0,631906	3,76904e-05	0,0182291	0,653465	3,71747e-05	0,0175439	0,63	3,67377e-05	0,0163934
159	13097	159	6,16177	100	20	1	0,973656	5724	25	484	0	0,464021	9	0,723006	11	0,841762	3,96	296	0,63234	3,79098e-05	0,018648	0,653465	3,71747e-05	0,0175439	0,63	3,71747e-05	0,0163934
160	13161	160	6,15997	100	20	1	0,975291	5751	28	493	1	0,465841	7	0,72161	12	0,841733	4,61	296	0,632712	3,79344e-05	0,0186958	0,653465	3,71747e-05	0,0175439	0,63	3,80807e-05	0,0188679
161	13246	161	6,16749	100	20	1	0,976762	5788	28	496	0	0,465841	6	0,720318	14	0,841431	5,09	296	0,633045	3,79347e-05	0,0186826	0,653465	3,71747e-05	0,0175439	0,63	3,80807e-05	0,0188679
162	13330	162	6,18984	100	20	1	0,978085	5825	29	498	0	0,465841	4	0,719599	16	0,841783	5,25	296	0,634619	3,78556e-05	0,0185963	0,653465	3,71747e-05	0,0175439	0,63	3,80807e-05	0,0188679
163	13417	163	6,21253	100	20	1	0,979277	5863	29	500	0	0,465841	5	0,719421	15	0,841874	5,14	296	0,636038	3,77477e-05	0,0184771	0,653465	3,71747e-05	0,0175439	0,63	3,80807e-05	0,0188679
164	13503	164	6,23244	100	20	1	0,980349	5901	29	501	1	0,467643	2	0,719452	17	0,841982	4,26	296	0,637803	3,76145e-05	0,0183643	0,653465	3,71747e-05	0,0175439	0,63	3,80807e-05	0,0188679
165	13586	165	6,24417	100	20	1	0,981314	5937	29	505	0	0,467643	3	0,719362	17	0,841472	3,81	296	0,639465	3,73919e-05	0,0182451	0,663366	3,28731e-05	0,0175439	0,63	3,83142e-05	0,0188679
166	13668	166	6,24295	100	20	1	0,982183	5973	29	508	1	0	4	0,679849	15	0,836199	3,42	296	0,642367	3,71106e-05	0,0180858	0,663462	3,71747e-05	0,0188679	0,633663	3,83142e-05	0,0188679
167	13731	167	6,24821	100	20	1	0,982965	6000	29	509	12	0,450368	8	0,722457	0	0,836199	3,95	296	0,643191	3,70401e-05	0,0180593	0,663462	3,71747e-05	0,0188679	0,633663	3,83142e-05	0,0188679
168	13811	168	6,25048	100	20	1	0,982965	6035	29	514	0	0,450368	8	0,740076	12	0,815705	3,99	296	0,645162	3,68472e-05	0,0180063	0,663462	3,71747e-05	0,0188679	0,636364	3,73972e-05	0,0175439
169	13888	169	6,25075	100	20	1	0,983668	6068	29	517	4	0,434694	9	0,776932	7	0,802612	3,9	296	0,646865	3,66134e-05	0,018047	0,663462	3,71747e-05	0,0188679	0,64	3,69549e-05	0,0175439
170	13964	170	6,2566	100	20	1	0,984301	6101	29	522	2	0,433473	5	0,76225	13	0,81914	4,3	296	0,648225	3,68657e-05	0,0181397	0,663462	3,71747e-05	0,0188679	0,642857	3,35796e-05	0,0175439
171	14038	171	6,24727	100	20	1	0,984871	6133	29	529	1	0,432989	10	0,743146	9	0,821239	4,18	296	0,64943	3,74682e-05	0,0182721	0,663462	3,71747e-05	0,0188679	0,643564	3,78501e-05	0,0188679
172	14118	172	6,25032	100	20	1	0,985384	6168	29	531	3	0,413467	8	0,743146	9	0,831648	4,24	296	0,650662	3,74071e-05	0,0182059	0,666667	3,69549e-05	0,0175439	0,643564	3,80807e-05	0,0188679
173	14200	173	6,24868	100	20	1	0,985846	6204	29	535	0	0,413467	7	0,745528	13	0,829226	4,29	296	0,652345	3,72458e-05	0,0180602	0,67619	3,71747e-05	0,0188679	0,643564	3,83142e-05	0,0188679
174	14272	174	6,24089	100	20	1	0,986261	6235	29	539	5	0,395355	8	0,736005	7	0,826361	3,86	296	0,653676	3,70368e-05	0,0179278	0,67619	3,71747e-05	0,0188679	0,65	3,46981e-05	0,0175439
175	14361	175	6,22463	100	20	1	0,986635	6274	29	540	0	0,395355	5	0,737164	15	0,831576	3,8	296	0,65508	3,69544e-05	0,0178352	0,67619	3,71747e-05	0,0188679	0,650485	3,71747e-05	0,0188679
176	14437	176	6,2029	100	20	1	0,986971	6307	29	544	3	0,387645	8	0,74257	9	0,82819	3,78	296	0,655932	3,69804e-05	0,017716	0,67619	3,71747e-05	0,0188679	0,653465	3,69004e-05	0,0175439
177	14517	177	6,22077	100	20	1	0,987274	6342	29	547	2	0,383095	5	0,747016	13	0,832705	4,31	296	0,656589	3,69501e-05	0,0177822	0,67619	3,71747e-05	0,0188679	0,653465	3,69549e-05	0,0175439
178	14591	178	6,23474	100	20	1	0,987547	6374	30	553	1	0,383215	10	0,752462	9	0,830393	4,66	296	0,657507	3,69614e-05	0,0178484	0,67619	3,71747e-05	0,0188679	0,653465	3,69549e-05	0,0175439
179	14671	179	6,25205	100	20	1	0,987792	6409	30	557	1	0,376903	8	0,752448	11	0,83154	3,87	296	0,658832	3,69941e-05	0,0179676	0,67619	3,71747e-05	0,0188679	0,653465	3,71747e-05	0,0175439
180	14754	180	6,25195	100	20	1	0,988013	6445	30	560	1	0,370945	7	0,755127	12	0,830957	4,12	296	0,659817	3,70069e-05	0,0180338	0,67619	3,71747e-05	0,0188679	0,653465	3,71747e-05	0,0175439
181	14840	181	6,24197	100	20	1	0,988212	6483	30	562	0	0,370945	11	0,752549	9	0,830619	3,91	296	0,661365	3,69592e-05	0,0180885	0,67619	3,71747e-05	0,0188679	0,653465	3,73972e-05	0,0175439
182	14921	182	6,24851	100	20	1	0,988391	6518	30	567	0	0,370945	5	0,754574	15	0,830189	3,58	296	0,663433	3,66896e-05	0,0181564	0,67619	3,71747e-05	0,0188679	0,653465	3,77358e-05	0,0188679
183	14998	183	6,24635	100	20	1	0,988551	6551	30	569	5	0,346513	7	0,746258	8	0,828113	3,94	296	0,665144	3,64071e-05	0,0179745	0,67619	3,71747e-05	0,0188679	0,653465	3,81971e-05	0,0188679
184	15081	184	6,22133	100	20	1	0,988696	6587	30	572	1	0,342531	8	0,738662	11	0,827028	4,14	296	0,666345	3,69935e-05	0,0180937	0,676471	3,6846e-05	0,0175439	0,663366	3,46981e-05	0,0175439
185	15160	185	6,19411	100	20	1	0,988827	6621	30	578	0	0,342531	6	0,741264	14	0,825796	4,02	296	0,66681	3,7082e-05	0,0182958	0,676471	3,6846e-05	0,0175439	0,663366	3,76223e-05	0,0175439
186	15235	186	6,20387	100	20	1	0,988944	6653	30	584	2	0,332969	8	0,737472	10	0,826842	4,42	296	0,667515	3,70551e-05	0,0183383	0,676471	3,6846e-05	0,0175439	0,663462	3,71747e-05	0,0188679
187	15316	187	6,21529	100	20	1	0,98905	6688	30	587	2	0,322101	7	0,738763	11	0,827158	4,69	296	0,668471	3,702e-05	0,0181927	0,676471	3,6846e-05	0,0175439	0,663462	3,71747e-05	0,0188679
188	15401	188	6,21878	100	20	1	0,989145	6725	30	590	0	0,322101	9	0,73925	11	0,828208	4,17	296	0,669846	3,70286e-05	0,0180338	0,679612	3,73972e-05	0,0175439	0,663462	3,71747e-05	0,0188679
189	15488	189	6,20054	100	20	1	0,98923	6763	30	591	1	0,316998	7	0,739634	12	0,831039	3,55	296	0,671757	3,69226e-05	0,0178087	0,685714	3,6523e-05	0,0175439	0,666667	3,6523e-05	0,0175439
190	15557	190	6,20924	100	20	1	0,989307	6792	30	601	1	0,312331	10	0,735648	9	0,830791	4,13	296	0,672364	3,6938e-05	0,0178616	0,685714	3,6523e-05	0,0175439	0,666667	3,69549e-05	0,0175439
191	15642	191	6,23077	100	20	1	0,989376	6829	30	604	0	0,312331	5	0,7365	15	0,826711	4	296	0,674045	3,69472e-05	0,0179808	0,688679	3,63108e-05	0,0175439	0,666667	3,69549e-05	0,0175439
192	15729	192	6,23804	100	20	1	0,989439	6867	30	605	1	0,307802	4	0,737753	15	0,823011	3,67	296	0,675983	3,68563e-05	0,0180735	0,688679	3,63108e-05	0,0175439	0,666667	3,76223e-05	0,0175439
193	15814	193	6,23534	100	20	1	0,989495	6904	30	608	0	0,307802	7	0,738554	13	0,823313	3,83	296	0,676715	3,68212e-05	0,0181397	0,688679	3,63108e-05	0,0175439	0,67619	3,64166e-05	0,0175439
194	15892	194	6,22885	100	20	1	0,989545	6938	30	613	1	0,303422	6	0,737864	13	0,82135	4,22	296	0,677082	3,69518e-05	0,0182853	0,697248	3,63108e-05	0,0188679	0,67619	3,6523e-05	0,0175439
195	15972	195	6,21077	100	20	1	0,989591	6973	30	618	0	0,303422	10	0,733547	10	0,822689	4,04	296	0,677339	3,70342e-05	0,0184707	0,697248	3,63108e-05	0,0188679	0,67619	3,67377e-05	0,0175439
196	16052	196	6,17539	100	20	1	0,989632	7008	30	623	0	0,303422	9	0,732126	11	0,823786	3,95	296	0,677621	3,71343e-05	0,0186428	0,697248	3,69549e-05	0,0188679	0,67619	3,69549e-05	0,0188679
197	16133	197	6,19773	100	20	1	0,989669	7043	30	628	0	0,303422	5	0,731021	15	0,822837	4	296	0,677982	3,71775e-05	0,0185501	0,697248	3,69549e-05	0,0188679	0,67619	3,71195e-05	0,0188679
198	16200	198	6,21054	100	20	1	0,989702	7072	33	635	1	0,299245	6	0,727224	13	0,822013	4,01	296	0,678391	3,71917e-05	0,0184972	0,697248	3,69549e-05	0,0188679	0,67619	3,71747e-05	0,0188679
199	16283	199	6,23268	100	20	1	0,989732	7108	33	638	1	0,295229	7	0,727065	12	0,822272	4,01	296	0,679196	3,7166e-05	0,0183648	0,697248	3,69549e-05	0,0188679	0,67619	3,71747e-05	0,0188679
200	16361	200	6,24728	100	20	1	0,989758	7142	33	644	0	0,295229	5	0,728499	15	0,824562	3,71	296	0,68052	3,70473e-05	0,0182589	0,698113	3,63108e-05	0,0175439	0,67619	3,75657e-05	0,0188679
201	16443	201	6,25731	100	20	1	0,989783	7178	33	647	1	0,291296	7	0,727311	12	0,826574	3,86	296	0,681481	3,69677e-05	0,0181132	0,698113	3,63108e-05	0,0175439	0,67619	3,76223e-05	0,0188679
202	16534	202	6,25896	100	20	1	0,989804	7218	33	647	0	0,291296	6	0,723492	14	0,827549	4,23	296	0,682885	3,68697e-05	0,0180073	0,698113	3,63108e-05	0,0175439	0,67619	3,76223e-05	0,0188679
203	16622	203	6,24835	100	20	1	0,989824	7257	33	648	0	0,291296	2	0,72253	18	0,82722	3,94	296	0,684463	3,67915e-05	0,0178881	0,698113	3,63108e-05	0,0175439	0,676471	3,6846e-05	0,0175439
204	16702	204	6,24361	100	20	1	0,989842	7292	33	653	0	0,291296	8	0,717479	12	0,824579	4,06	296	0,685166	3,67687e-05	0,0178881	0,700935	3,663e-05	0,0175439	0,679612	3,69549e-05	0,0175439
205	16786	205	6,25048	100	20	1	0,989857	7329	33	656	0	0,291296	10	0,716816	10	0,824143	4,37	296	0,686945	3,66603e-05	0,0179808	0,706422	3,27011e-05	0,0188679	0,679612	3,72856e-05	0,0175439
206	16872	206	6,24445	100	20	1	0,989872	7367	33	658	0	0,291296	3	0,717969	17	0,8245	4	296	0,689114	3,64699e-05	0,0181196	0,706422	3,27011e-05	0,0188679	0,679612	3,73972e-05	0,0175439
207	16960	207	6,22359	100	20	1	0,989884	7406	33	658	1	0,287375	4	0,720221	15	0,824155	3,86	296	0,690629	3,6804e-05	0,018278	0,706422	3,27011e-05	0,0188679	0,685714	3,62056e-05	0,0175439
208	17038	208	6,21829	100	20	1	0,989896	7440	33	663	1	0,283694	6	0,722105	13	0,821024	4,18	296	0,691205	3,68919e-05	0,0183972	0,709091	3,56379e-05	0,0175439	0,685714	3,6846e-05	0,0175439
209	17129	209	6,19633	100	20	1	0,989906	7480	33	663	0	0,283694	6	0,722451	14	0,819625	3,86	296	0,692778	3,67856e-05	0,0185899	0,709091	3,56379e-05	0,0175439	0,688679	3,62582e-05	0,0175439
210	17203	210	6,1812	100	20	1	0,989916	7512	34	668	2	0,277206	7	0,722635	11	0,818986	4,06	296	0,693155	3,68354e-05	0,0186428	0,709091	3,56379e-05	0,0175439	0,688679	3,71747e-05	0,0188679
211	17283	211	6,18985	100	20	1	0,989924	7547	34	671	2	0,270976	7	0,721618	11	0,8186	4,45	296	0,693867	3,67832e-05	0,0186164	0,709091	3,56379e-05	0,0175439	0,688679	3,71747e-05	0,0188679
212	17364	212	6,20407	100	20	1	0,989932	7582	35	675	0	0,270976	10	0,720097	10	0,818602	4,07	296	0,695161	3,66632e-05	0,0185369	0,709091	3,56379e-05	0,0175439	0,688679	3,75657e-05	0,0188679
213	17453	213	6,20507	100	20	1	0,989939	7621	35	676	0	0,270976	3	0,719535	17	0,820553	4,01	296	0,697386	3,62933e-05	0,0184575	0,709091	3,56379e-05	0,0175439	0,688679	3,76223e-05	0,0188679
214	17538	214	6,20143	100	20	1	0,989945	7658	36	678	0	0,270976	4	0,719205	16	0,821801	3,9	296	0,698878	3,62044e-05	0,0183515	0,718182	3,27011e-05	0,0188679	0,697248	3,63108e-05	0,0188679
215	17616	215	6,20622	100	20	1	0,98995	7692	37	683	0	0,270976	4	0,718205	16	0,82168	4,01	296	0,69901	3,61788e-05	0,0182456	0,718182	3,27011e-05	0,0188679	0,697248	3,6523e-05	0,0188679
216	17699	216	6,20867	100	20	1	0,989955	7728	37	686	1	0,268011	5	0,71663	14	0,82029	4	296	0,699538	3,60025e-05	0,0181397	0,718182	3,27011e-05	0,0188679	0,697248	3,6523e-05	0,0188679
217	17783	217	6,1941	100	20	1	0,98996	7765	37	688	1	0,265215	8	0,716284	11	0,820302	3,84	296	0,699883	3,59068e-05	0,017994	0,718182	3,27011e-05	0,0188679	0,697248	3,67377e-05	0,0188679
218	17870	218	6,1808	100	20	1	0,989964	7803	37	689	1	0,262509	5	0,716631	14	0,821367	4,21	296	0,700736	3,57011e-05	0,0179146	0,718182	3,27011e-05	0,0188679	0,698113	3,63108e-05	0,0175439
219	17960	219	6,19723	100	20	1	0,989964	7842	37	690	0	0,262509	8	0,71817	12	0,821808	4,54	296	0,701357	3,55385e-05	0,0180338	0,718182	3,27011e-05	0,0188679	0,698113	3,63108e-05	0,0175439
220	18034	220	6,20535	100	20	1	0,891967	7874	38	696	1	0,259922	5	0,71822	14	0,82084	4,38	296	0,701718	3,54909e-05	0,0181	0,718182	3,27011e-05	0,0188679	0,698113	3,63108e-05	0,0175439
221	18126	221	6,2152	100	20	1	0,901771	7914	38	696	0	0,259922	6	0,718406	14	0,820355	4,03	296	0,702748	3,52392e-05	0,0182191	0,718182	3,27011e-05	0,0188679	0,698113	3,6523e-05	0,0175439
222	18207	222	6,20754	100	20	1	0,910594	7949	38	701	0	0,259922	8	0,717279	12	0,821289	4	296	0,704369	3,46968e-05	0,0184575	0,720721	3,69549e-05	0,0188679	0,698113	3,67377e-05	0,0175439
223	18292	223	6,18224	100	20	1	0,918534	7986	38	704	0	0,259922	6	0,717824	14	0,822964	3,5	296	0,706259	3,4264e-05	0,0186428	0,720721	3,69549e-05	0,0188679	0,698113	3,71747e-05	0,0175439
224	18377	224	6,15264	100	20	1	0,925681	8023	38	707	0	0,259922	8	0,718358	12	0,822861	3,77	296	0,707546	3,35695e-05	0,0186826	0,720721	3,69549e-05	0,0188679	0,700935	3,76223e-05	0,0188679
225	18464	225	6,16636	100	20	1	0,932113	8061	38	709	0	0,259922	6	0,718932	14	0,824287	4,05	296	0,708457	3,35787e-05	0,0186031	0,720721	3,69549e-05	0,0188679	0,706422	3,27011e-05	0,0188679
226	18546	226	6,18877	100	20	1	0,937901	8097	38	712	1	0,257481	4	0,719855	15	0,82375	4,43	296	0,708939	3,37755e-05	0,0185237	0,720721	3,69549e-05	0,0188679	0,706422	3,27011e-05	0,0188679
227	18633	227	6,20108	100	20	1	0,943111	8135	38	714	0	0,257481	4	0,720867	16	0,820977	4,94	296	0,709291	3,39105e-05	0,0184707	0,720721	3,69549e-05	0,0188679	0,706422	3,27011e-05	0,0188679
228	18709	228	6,21994	100	20	1	0,9478	8168	40	719	0	0,257481	7	0,722373	13	0,820538	4,82	296	0,709607	3,41655e-05	0,018378	0,720721	3,69549e-05	0,0188679	0,706422	3,27011e-05	0,0188679
229	18787	229	6,23134	100	20	1	0,95202	8202	40	723	2	0,252753	5	0,721516	13	0,819528	4,6	296	0,710244	3,4377e-05	0,0182721	0,720721	3,69549e-05	0,0188679	0,706422	3,27011e-05	0,0188679
230	18867	230	6,23351	100	20	1	0,955818	8237	40	728	0	0,252753	4	0,719642	16	0,82004	4,37	296	0,711142	3,45532e-05	0,0181529	0,720721	3,69549e-05	0,0188679	0,706422	3,28731e-05	0,0188679
231	18948	231	6,23318	100	20	1	0,959236	8272	40	733	0	0,252753	8	0,71717	12	0,818785	4,54	296	0,711867	3,4796e-05	0,0180735	0,720721	3,69549e-05	0,0188679	0,706422	3,30469e-05	0,0188679
232	19035	232	6,2252	100	20	1	0,962313	8310	40	735	0	0,252753	4	0,716798	16	0,818934	4,54	296	0,712994	3,50022e-05	0,0180338	0,72973	3,27011e-05	0,0188679	0,707547	3,25309e-05	0,0175439
233	19122	233	6,22914	100	20	1	0,965081	8348	40	737	0	0,252753	4	0,717077	16	0,819971	4,16	296	0,714007	3,49458e-05	0,0181132	0,731481	3,5791e-05	0,0175439	0,709091	3,56379e-05	0,0175439
234	19208	234	6,23153	100	20	1	0,967573	8386	40	739	0	0,252753	4	0,717687	16	0,819631	4,47	296	0,715667	3,45195e-05	0,0183515	0,731481	3,5791e-05	0,0175439	0,709091	3,56379e-05	0,0175439
235	19291	235	6,22285	100	20	1	0,969816	8422	40	743	0	0,252753	7	0,718785	13	0,817781	4,03	296	0,716618	3,42763e-05	0,0184707	0,731481	3,5791e-05	0,0175439	0,709091	3,56379e-05	0,0175439
236	19375	236	6,20007	100	20	1	0,971834	8459	40	746	0	0,252753	3	0,71887	17	0,817666	3,78	296	0,717933	3,40258e-05	0,018584	0,731481	3,5791e-05	0,0175439	0,71028	3,67377e-05	0,0175439
237	19456	237	6,18149	100	20	1	0,973651	8494	40	751	0	0,252753	6	0,718174	14	0,817331	3,84	296	0,719127	3,37505e-05	0,0186826	0,731481	3,5791e-05	0,0175439	0,718182	3,25309e-05	0,0188679
238	19532	238	6,19863	100	20	1	0,975286	8527	40	758	0	0,252753	6	0,71735	14	0,816825	4,49	296	0,719221	3,39813e-05	0,0186048	0,731481	3,5791e-05	0,0175439	0,718182	3,27011e-05	0,0188679
239	19615	239	6,21259	100	20	1	0,976757	8563	41	761	0	0,252753	5	0,716647	15	0,815538	4,86	296	0,719481	3,41782e-05	0,0185404	0,731481	3,5791e-05	0,0175439	0,718182	3,27011e-05	0,0188679
240	19696	240	6,23465	100	20	1	0,978082	8598	43	764	0	0,252753	8	0,716177	12	0,815113	4,52	296	0,719789	3,46125e-05	0,0184345	0,731481	3,5791e-05	0,0175439	0,718182	3,27011e-05	0,0188679
241	19781	241	6,24668	100	20	1	0,979273	8635	43	767	0	0,252753	9	0,717483	11	0,815685	3,79	296	0,720316	3,52567e-05	0,0183038	0,731481	3,5791e-05	0,0175439	0,718182	3,27869e-05	0,0188679
242	19865	242	6,25243	100	20	1	0,980346	8672	43	769	1	0,250406	3	0,718237	16	0,816358	4,09	296	0,720857	3,56709e-05	0,0182094	0,731481	3,5791e-05	0,0175439	0,718182	3,30469e-05	0,0188679
243	19948	243	6,23876	100	20	1	0,981311	8708	43	772	1	0,248118	5	0,719146	14	0,815468	3,56	296	0,721345	3,61364e-05	0,0181714	0,731481	3,5791e-05	0,0175439	0,718182	3,663e-05	0,0188679
