GEN,CPU,P1_Generation,P1_E,P1_Mu,P1_Lambda,P1_Tau,P1_Sigma,P1_EvalCount,P1_DuplicateCount,P1_CacheCount,P1_OpUse_singleParameterAlterationMutation,P1_MAB_singleParameterAlterationMutation,P1_OpUse_onePointCrossover,P1_MAB_onePointCrossover,P1_OpUse_twoPointCrossover,P1_MAB_twoPointCrossover,P1_AvgAge,P1_AvgIndSize,P1_Avg_f0,P1_Avg_f1,P1_Avg_f2,P1_Best_f0,P1_Best_f1,P1_Best_f2,P1_Worst_f0,P1_Worst_f1,P1_Worst_f2
49,3620,49,5.57754,100,20,1,0.989364,1708,6,167,1,0.47896,10,0.706401,9,0.831802,4.06,68,0.716062,0.000141051,0.0992727,0.76,0.000134771,0.1,0.708333,0.000127877,0.1
50,3688,50,5.60024,100,20,1,0.989427,1739,7,173,2,0.472933,5,0.707352,13,0.832423,4.2,68,0.718527,0.000140029,0.0993636,0.76,0.000134771,0.1,0.708333,0.000128535,0.1
51,3755,51,5.60904,100,20,1,0.989485,1771,8,180,0,0.472933,8,0.709904,12,0.830691,4.15,68,0.720344,0.000142827,0.0991818,0.769231,0.000127226,0.1,0.708333,0.000134771,0.1
52,3832,52,5.62108,100,20,1,0.989536,1807,9,183,0,0.472933,9,0.713078,11,0.830641,4.52,68,0.724583,0.000143544,0.0990909,0.769231,0.000127226,0.1,0.708333,0.000134771,0.1
53,3902,53,5.62,100,20,1,0.989583,1840,10,188,1,0.470069,6,0.713061,13,0.828757,4.68,68,0.726506,0.000144225,0.099,0.769231,0.000127226,0.1,0.708333,0.000134771,0.1
54,3981,54,5.632,100,20,1,0.989624,1877,10,191,0,0.470069,3,0.711908,17,0.826417,4.39,68,0.730051,0.000140017,0.0992727,0.769231,0.000127226,0.1,0.708333,0.00026178,0.0909091
55,4051,55,5.64982,100,20,1,0.989662,1910,11,197,0,0.470069,7,0.705677,13,0.826742,4.28,68,0.733059,0.000134705,0.0996364,0.777778,0.000127877,0.1,0.72,0.000127877,0.1
56,4125,56,5.65724,100,20,1,0.989696,1945,11,202,0,0.470069,6,0.698073,14,0.828085,4.8,68,0.737404,0.00013528,0.0996364,0.777778,0.000127877,0.1,0.72,0.000127877,0.1
57,4193,57,5.66577,100,20,1,0.989726,1977,11,209,1,0.467271,4,0.696135,15,0.828557,4.53,68,0.741042,0.000137319,0.0995455,0.777778,0.000127877,0.1,0.72,0.000127877,0.1
58,4269,58,5.66327,100,20,1,0.989753,2013,11,212,1,0.464511,2,0.695458,17,0.829806,3.96,68,0.747072,0.000140568,0.0993636,0.777778,0.000127877,0.1,0.72,0.000134048,0.1
59,4345,59,5.67181,100,20,1,0.989778,2049,11,216,0,0.464511,2,0.695088,18,0.826751,4.15,68,0.749133,0.000142109,0.0992727,0.777778,0.000127877,0.1,0.730769,0.000133333,0.1
60,4424,60,5.68541,100,20,1,0.9898,2086,11,218,1,0.462797,5,0.69392,14,0.825614,4.3,68,0.752431,0.00014188,0.0992727,0.807692,0.000134771,0.1,0.730769,0.000133333,0.1
61,4493,61,5.69141,100,20,1,0.98982,2119,12,223,1,0.461104,6,0.696514,13,0.824184,4.51,68,0.756607,0.000141779,0.0992727,0.814815,0.000127226,0.1,0.740741,0.000133333,0.1
62,4569,62,5.69186,100,20,1,0.989838,2155,12,226,1,0.459436,4,0.698598,15,0.821412,4.54,68,0.759392,0.000144113,0.0990909,0.814815,0.000127226,0.1,0.740741,0.000133333,0.1
63,4645,63,5.67205,100,20,1,0.989854,2191,12,228,2,0.456159,7,0.701982,11,0.821915,4.15,68,0.765721,0.000145111,0.099,0.814815,0.000127226,0.1,0.75,0.000135501,0.1
64,4723,64,5.66297,100,20,1,0.989869,2228,12,230,1,0.45453,2,0.702982,17,0.822688,3.96,68,0.770682,0.000131697,0.0999091,0.814815,0.000127226,0.1,0.76,0.000128535,0.1
65,4806,65,5.65283,100,20,1,0.989882,2267,12,231,0,0.45453,5,0.704074,15,0.823511,4.35,68,0.774639,0.000131983,0.0999091,0.857143,0.000127226,0.1,0.76,0.000128535,0.1
66,4884,66,5.62941,100,20,1,0.989894,2304,12,234,0,0.45453,4,0.703251,16,0.824142,3.96,68,0.77988,0.000132152,0.0999091,0.857143,0.000127226,0.1,0.76,0.000134771,0.1
67,4960,67,5.64361,100,20,1,0.989904,2340,12,238,0,0.45453,8,0.702742,12,0.823083,4.08,68,0.783935,0.000130979,0.0999091,0.857143,0.000127226,0.1,0.76,0.000134771,0.1
68,5036,68,5.64279,100,20,1,0.989914,2376,12,241,1,0.452892,10,0.705382,9,0.822568,3.81,68,0.788448,0.000129311,0.1,0.857143,0.000127226,0.1,0.769231,0.000127226,0.1
69,5102,69,5.61703,100,20,1,0.989923,2407,12,250,0,0.452892,7,0.704686,13,0.822698,4.03,68,0.794129,0.000129749,0.1,0.857143,0.000127226,0.1,0.769231,0.000128535,0.1
70,5176,70,5.59453,100,20,1,0.98993,2442,13,254,0,0.452892,6,0.704353,14,0.822052,4.19,68,0.799805,0.000130122,0.1,0.857143,0.000127226,0.1,0.777778,0.000127877,0.1
71,5261,71,5.59382,100,20,1,0.989937,2482,13,254,0,0.452892,8,0.706022,12,0.821337,4.04,68,0.802713,0.000130428,0.1,0.857143,0.000127226,0.1,0.777778,0.000133333,0.1
72,5342,72,5.57258,100,20,1,0.989944,2520,13,255,1,0.451214,5,0.705686,14,0.820715,4.2,68,0.808073,0.00012983,0.1,0.857143,0.000127226,0.1,0.785714,0.000133333,0.1
73,5417,73,5.56278,100,20,1,0.989949,2555,13,260,0,0.451214,5,0.704487,15,0.820445,4.27,68,0.811061,0.00012937,0.1,0.857143,0.000127226,0.1,0.785714,0.000133333,0.1
74,5494,74,5.52023,100,20,1,0.989954,2591,13,263,1,0.449509,6,0.70385,13,0.82105,4.47,68,0.814433,0.000129064,0.1,0.857143,0.000127226,0.1,0.807692,0.000127877,0.1
75,5562,75,5.5345,100,20,1,0.989959,2623,13,270,1,0.447845,7,0.703581,12,0.820991,4.56,68,0.815564,0.000129348,0.1,0.857143,0.000127226,0.1,0.807692,0.000127877,0.1
76,5631,76,5.54426,100,20,1,0.989963,2655,14,276,1,0.446343,6,0.705254,13,0.821181,4.09,68,0.817754,0.0001294,0.1,0.857143,0.000127226,0.1,0.807692,0.000127877,0.1
77,5705,77,5.52281,100,20,1,0.989967,2690,14,280,1,0.444865,4,0.706729,15,0.820558,4.23,68,0.822454,0.000128572,0.1,0.857143,0.000127877,0.1,0.807692,0.000134771,0.1
78,5773,78,5.51562,100,20,1,0.98997,2722,15,287,0,0.444865,7,0.707665,13,0.820664,4.28,68,0.824325,0.000128,0.1,0.857143,0.000127877,0.1,0.814815,0.000127226,0.1
79,5845,79,5.53501,100,20,1,0.989973,2756,15,291,2,0.441978,8,0.707089,10,0.820824,4.54,68,0.826892,0.000128107,0.1,0.857143,0.000127877,0.1,0.814815,0.000127226,0.1
80,5915,80,5.53916,100,20,1,0.989976,2789,16,297,0,0.441978,8,0.708365,12,0.819304,4.84,68,0.82836,0.000128187,0.1,0.857143,0.000127877,0.1,0.814815,0.000127226,0.1
81,5993,81,5.54144,100,20,1,0.989978,2826,16,300,0,0.441978,3,0.708419,17,0.819266,4.58,68,0.833056,0.000128492,0.1,0.857143,0.000127877,0.1,0.814815,0.000127226,0.1
82,6076,82,5.51161,100,20,1,0.98998,2865,16,301,0,0.441978,5,0.707705,15,0.818838,4.09,68,0.837474,0.000128801,0.1,0.857143,0.000127877,0.1,0.814815,0.000127877,0.1
83,6152,83,5.45737,100,20,1,0.989982,2901,16,305,0,0.441978,4,0.708061,16,0.817497,4.08,68,0.8425,0.000128873,0.1,0.857143,0.000127877,0.1,0.814815,0.000134048,0.1
84,6225,84,5.43884,100,20,1,0.989984,2935,17,308,2,0.439221,7,0.708753,11,0.817357,4.3,68,0.845873,0.000128895,0.1,0.857143,0.000127877,0.1,0.821429,0.000127877,0.1
85,6295,85,5.42213,100,20,1,0.989986,2968,17,315,0,0.439221,9,0.706763,11,0.817127,4.55,68,0.850146,0.000128371,0.1,0.857143,0.000127877,0.1,0.821429,0.000133333,0.1
86,6365,86,5.399,100,20,1,0.989987,3001,18,321,0,0.439221,5,0.706304,15,0.816117,4.44,68,0.854974,0.000127483,0.1,0.857143,0.000127877,0.1,0.851852,0.000127877,0.1
87,6428,87,5.40769,100,20,1,0.989988,3031,21,327,1,0.437924,5,0.705027,14,0.814697,4.63,68,0.855079,0.00012747,0.1,0.857143,0.000127877,0.1,0.851852,0.000127877,0.1
88,6498,88,5.38964,100,20,1,0.98999,3064,21,333,1,0.436648,3,0.704965,16,0.813453,4.96,68,0.85582,0.000127385,0.1,0.857143,0.000127877,0.1,0.851852,0.000127877,0.1
89,6578,89,5.37883,100,20,1,0.989991,3102,22,334,0,0.436648,4,0.705329,16,0.814056,4.68,68,0.856614,0.00012732,0.1,0.857143,0.000127877,0.1,0.851852,0.000127877,0.1
90,6652,90,5.37788,100,20,1,0.989992,3137,22,339,0,0.436648,6,0.705515,14,0.81323,4.45,68,0.857143,0.000127324,0.1,0.857143,0.000127877,0.1,0.857143,0.000127226,0.1
91,6721,91,5.39442,100,20,1,0.989992,3170,23,345,0,0.436648,3,0.705443,17,0.812801,4.64,68,0.857143,0.00012735,0.1,0.857143,0.000127877,0.1,0.857143,0.000127226,0.1
92,6783,92,5.41053,100,20,1,0.989993,3199,25,354,0,0.436648,7,0.705522,13,0.811392,5.13,68,0.857143,0.00012737,0.1,0.857143,0.000127877,0.1,0.857143,0.000127226,0.1
93,6861,93,5.42055,100,20,1,0.989994,3236,26,356,0,0.436648,2,0.705796,18,0.808305,5.32,68,0.857192,0.00012737,0.1,0.862069,0.000127877,0.1,0.857143,0.000127226,0.1
94,6933,94,5.42588,100,20,1,0.989994,3270,27,361,0,0.436648,6,0.706975,14,0.80743,5.71,68,0.857192,0.000127402,0.1,0.862069,0.000127877,0.1,0.857143,0.000127226,0.1
95,7007,95,5.44094,100,20,1,0.989995,3305,28,365,0,0.436648,10,0.70821,10,0.806966,6,68,0.857192,0.000127428,0.1,0.862069,0.000127877,0.1,0.857143,0.000127226,0.1
96,7077,96,5.44606,100,20,1,0.989996,3338,28,370,2,0.434143,5,0.708457,13,0.807271,6.19,68,0.857241,0.000127405,0.1,0.862069,0.000127877,0.1,0.857143,0.000127226,0.1
97,7143,97,5.46009,100,20,1,0.989996,3369,29,375,3,0.428087,8,0.707828,9,0.806927,6.38,68,0.857241,0.000127425,0.1,0.862069,0.000127877,0.1,0.857143,0.000127226,0.1
98,7213,98,5.47546,100,20,1,0.989996,3402,29,382,0,0.428087,8,0.705999,12,0.805103,5.77,68,0.856778,0.000127512,0.1,0.862069,0.000127877,0.1,0.821429,0.000133333,0.1
99,7281,99,5.48208,100,20,1,0.989997,3434,29,389,1,0.426228,8,0.703612,11,0.803519,4.86,68,0.854381,0.000127543,0.1,0.862069,0.000127877,0.1,0.814815,0.000127226,0.1
100,7349,100,5.49463,100,20,1,0.989997,3466,29,396,1,0.424554,8,0.703495,11,0.803002,4.37,68,0.857072,0.000127529,0.1,0.862069,0.000127877,0.1,0.851852,0.000127877,0.1
101,7425,101,5.49439,100,20,1,0.989997,3502,29,399,1,0.422897,6,0.702668,13,0.803562,4.44,68,0.857438,0.000127535,0.1,0.862069,0.000127877,0.1,0.857143,0.000127226,0.1
102,7504,102,5.48552,100,20,1,0.989998,3539,29,402,0,0.422897,4,0.701945,16,0.803727,4.78,68,0.857438,0.0001276,0.1,0.862069,0.000127877,0.1,0.857143,0.000127226,0.1
103,7568,103,5.47069,100,20,1,0.989998,3569,29,411,1,0.421262,7,0.702329,12,0.803464,4.78,68,0.857488,0.000127672,0.1,0.862069,0.000127877,0.1,0.857143,0.000127226,0.1
104,7639,104,5.43497,100,20,1,0.989998,3603,30,416,0,0.421262,10,0.703704,10,0.803601,4.35,68,0.857537,0.000127769,0.1,0.862069,0.000127877,0.1,0.857143,0.000127226,0.1
105,7703,105,5.40227,100,20,1,0.989998,3633,34,422,0,0.421262,5,0.704461,15,0.802508,4.32,68,0.857586,0.000127809,0.1,0.862069,0.000127877,0.1,0.857143,0.000127877,0.1
106,7773,106,5.41169,100,20,1,0.989998,3666,35,428,0,0.421262,8,0.705115,12,0.802393,4.51,68,0.857635,0.000127809,0.1,0.862069,0.000127877,0.1,0.857143,0.000127877,0.1
107,7850,107,5.41361,100,20,1,0.989999,3702,35,432,0,0.421262,5,0.706279,15,0.802359,5.2,68,0.857783,0.000127795,0.1,0.862069,0.000127877,0.1,0.857143,0.000127877,0.1
108,7930,108,5.41514,100,20,1,0.989999,3740,35,433,1,0.419648,6,0.707285,13,0.802682,5.87,68,0.85798,0.000127789,0.1,0.862069,0.000127877,0.1,0.857143,0.000127877,0.1
109,8004,109,5.41636,100,20,1,0.989999,3775,35,438,0,0.419648,11,0.706972,9,0.803213,6.34,68,0.858325,0.000127769,0.1,0.862069,0.000127877,0.1,0.857143,0.000127877,0.1
110,8075,110,5.42535,100,20,1,0.989999,3809,37,442,0,0.419648,4,0.706575,16,0.802707,6.13,68,0.858424,0.000127763,0.1,0.862069,0.000127877,0.1,0.857143,0.000127877,0.1
111,8145,111,5.42512,100,20,1,0.989999,3842,37,447,2,0.4165,5,0.705958,13,0.802484,6.02,68,0.858719,0.000127756,0.1,0.862069,0.000127877,0.1,0.857143,0.000127877,0.1
112,8222,112,5.43599,100,20,1,0.989999,3878,38,450,0,0.4165,5,0.705322,15,0.801836,5.61,68,0.858818,0.00012775,0.1,0.862069,0.000127877,0.1,0.857143,0.000127877,0.1
113,8288,113,5.4415,100,20,1,0.989999,3909,39,458,0,0.4165,7,0.705172,13,0.800966,5.3,68,0.859113,0.000127668,0.1,0.862069,0.000127877,0.1,0.857143,0.000127877,0.1
114,8289,113,5.4415,100,20,1,0.989999,3909,39,458,0,0.4165,7,0.705172,13,0.800966,5.3,68,0.859113,0.000127668,0.1,0.862069,0.000127877,0.1,0.857143,0.000127877,0.1
