GEN,CPU,P1_Generation,P1_E,P1_Mu,P1_Lambda,P1_Tau,P1_Sigma,P1_EvalCount,P1_DuplicateCount,P1_CacheCount,P1_OpUse_singleParameterAlterationMutation,P1_MAB_singleParameterAlterationMutation,P1_OpUse_onePointCrossover,P1_MAB_onePointCrossover,P1_OpUse_twoPointCrossover,P1_MAB_twoPointCrossover,P1_AvgAge,P1_AvgIndSize,P1_Avg_f0,P1_Avg_f1,P1_Avg_f2,P1_Best_f0,P1_Best_f1,P1_Best_f2,P1_Worst_f0,P1_Worst_f1,P1_Worst_f2
16,1129,16,5.58825,50,20,1,0.97147,534,7,73,2,0.576258,4,0.673478,14,0.860579,3.34,88,0.52876,0.000187625,0.1,0.571429,0.000185874,0.1,0.515152,0.000188679,0.1
17,1205,17,5.60281,50,20,1,0.973323,570,7,74,3,0.55829,6,0.671126,11,0.8626,3.82,88,0.537865,0.000186748,0.1,0.6,0.000188679,0.1,0.515152,0.000188679,0.1
18,1276,18,5.63845,50,20,1,0.974991,604,10,77,0,0.55829,6,0.674202,14,0.861841,3.34,88,0.550297,0.000185504,0.1,0.6,0.000190114,0.1,0.515152,0.000188679,0.1
19,1338,19,5.65853,50,20,1,0.976491,633,11,84,3,0.548003,3,0.671695,14,0.856498,3.16,88,0.559219,0.000184834,0.1,0.6,0.000190114,0.1,0.515152,0.000190114,0.1
20,1399,20,5.62258,50,20,1,0.977842,662,12,93,1,0.544959,8,0.650707,11,0.855333,2.98,88,0.570642,0.00018455,0.1,0.621622,0.00017301,0.1,0.558824,0.000175439,0.1
21,1465,21,5.65717,50,20,1,0.979058,693,12,98,4,0.529624,4,0.650534,12,0.85678,3.18,88,0.578832,0.000183762,0.1,0.648649,0.000187266,0.1,0.558824,0.000188679,0.1
22,1522,22,5.64292,50,20,1,0.980152,720,14,108,1,0.526162,3,0.649857,16,0.857998,2.72,88,0.589899,0.000180541,0.1,0.648649,0.000187266,0.1,0.571429,0.000174216,0.1
23,1596,23,5.65542,50,20,1,0.981137,755,14,110,3,0.508881,2,0.646569,15,0.854665,3.2,88,0.601906,0.000181812,0.1,0.666667,0.000171821,0.1,0.571429,0.000175439,0.1
24,1663,24,5.67358,50,20,1,0.982023,786,15,116,2,0.497053,3,0.640578,15,0.856377,2.6,88,0.615375,0.000180958,0.1,0.666667,0.000171821,0.1,0.583333,0.00017301,0.1
25,1736,25,5.68319,50,20,1,0.982821,820,15,120,2,0.48596,1,0.637368,17,0.855508,2.72,88,0.624765,0.000178871,0.1,0.692308,0.000174216,0.1,0.6,0.000188679,0.1
26,1802,26,5.6611,50,20,1,0.983539,851,17,127,0,0.48596,7,0.63405,13,0.854874,2.68,88,0.637735,0.000177112,0.1,0.692308,0.000174216,0.1,0.611111,0.000175439,0.1
27,1875,27,5.67956,50,20,1,0.984185,885,17,132,1,0.480644,2,0.634078,17,0.854379,2.68,88,0.649989,0.000176206,0.1,0.7,0.00016835,0.1,0.621622,0.00017301,0.1
28,1949,28,5.65396,50,20,1,0.984767,920,18,135,1,0.475425,3,0.633536,16,0.854696,2.8,88,0.660054,0.000177658,0.1,0.7,0.00016835,0.1,0.648649,0.000175439,0.1
29,2017,29,5.66026,50,20,1,0.98529,952,18,139,4,0.456695,7,0.637287,9,0.855225,3.28,88,0.66572,0.000175333,0.1,0.7,0.00016835,0.1,0.648649,0.000187266,0.1
30,2093,30,5.65073,50,20,1,0.985761,988,18,142,1,0.452442,1,0.638764,18,0.855288,2.96,88,0.673391,0.000171922,0.1,0.7,0.00016835,0.1,0.657895,0.000171821,0.1
31,2173,31,5.68771,50,20,1,0.986185,1026,18,143,1,0.44827,2,0.641493,17,0.855217,2.52,88,0.686463,0.000168243,0.1,0.738095,0.000148368,0.1,0.657895,0.00017301,0.1
32,2251,32,5.64529,50,20,1,0.986566,1063,18,146,0,0.44827,6,0.651197,14,0.853324,2.18,88,0.696916,0.000165124,0.1,0.738095,0.000148368,0.1,0.692308,0.000153846,0.1
33,2319,33,5.65019,50,20,1,0.98691,1095,19,152,1,0.444357,2,0.654068,17,0.852299,2.74,88,0.699557,0.000167791,0.1,0.738095,0.000148368,0.1,0.692308,0.000153846,0.1
34,2391,34,5.64253,50,20,1,0.987219,1129,19,156,2,0.436836,6,0.660758,12,0.851432,3.24,88,0.704298,0.000167263,0.1,0.738095,0.00016835,0.1,0.692308,0.00017301,0.1
35,2469,35,5.55865,50,20,1,0.987497,1166,19,159,0,0.436836,6,0.663403,14,0.851871,2.68,88,0.711858,0.000160746,0.1,0.738095,0.00016835,0.1,0.7,0.000149254,0.1
36,2535,36,5.59909,50,20,1,0.987747,1197,19,167,1,0.433273,6,0.662596,13,0.851337,2.68,88,0.718459,0.000164962,0.1,0.761905,0.00015015,0.1,0.7,0.00015015,0.1
37,2586,37,5.64649,50,20,1,0.987972,1221,20,182,0,0.433273,9,0.658694,11,0.850875,2.88,88,0.725266,0.000165023,0.1,0.761905,0.00015015,0.1,0.7,0.000169492,0.1
38,2662,38,5.62481,50,20,1,0.988175,1257,20,184,2,0.432803,3,0.659085,15,0.849707,2.74,88,0.733022,0.000161223,0.1,0.761905,0.00015015,0.1,0.717949,0.000187266,0.1
39,2738,39,5.55199,50,20,1,0.988358,1293,20,188,0,0.432803,1,0.65927,19,0.848094,2.64,88,0.739315,0.000156954,0.1,0.767442,0.000167224,0.1,0.731707,0.00015015,0.1
40,2810,40,5.55133,50,20,1,0.988522,1327,20,193,1,0.433058,6,0.662232,13,0.848834,2.92,88,0.7437,0.000160136,0.1,0.767442,0.000167224,0.1,0.731707,0.000151057,0.1
41,2886,41,5.57834,50,20,1,0.98867,1363,20,197,0,0.433058,7,0.664254,13,0.84761,2.52,88,0.749143,0.000163007,0.1,0.767442,0.00016835,0.1,0.738095,0.000157729,0.1
42,2953,42,5.61235,50,20,1,0.988803,1395,20,204,1,0.434013,8,0.670095,11,0.847334,2.7,88,0.754481,0.000162236,0.1,0.790698,0.00015015,0.1,0.738095,0.00016835,0.1
43,3023,43,5.62303,50,20,1,0.988922,1428,21,209,1,0.434945,3,0.670476,16,0.846205,2.74,88,0.761037,0.000160087,0.1,0.790698,0.00015015,0.1,0.75,0.000163934,0.1
44,3097,44,5.55599,50,20,1,0.98903,1463,21,214,0,0.434945,5,0.667625,15,0.846199,3.04,88,0.765334,0.0001589,0.1,0.795455,0.000149254,0.1,0.756098,0.000184502,0.1
45,3159,45,5.50449,50,20,1,0.989127,1492,22,223,1,0.435878,7,0.670398,12,0.845519,3.46,88,0.768525,0.000154944,0.1,0.795455,0.000149254,0.1,0.761905,0.00015015,0.1
46,3234,46,5.51322,50,20,1,0.989214,1528,22,227,0,0.435878,6,0.672738,14,0.843455,3.86,88,0.773284,0.000156713,0.1,0.813953,0.000152905,0.1,0.761905,0.00015015,0.1
47,3308,47,5.54357,50,20,1,0.989293,1563,23,230,1,0.436726,4,0.674342,15,0.844374,2.82,88,0.783284,0.000159164,0.1,0.844444,0.000151976,0.1,0.767442,0.000148368,0.1
48,3382,48,5.52494,50,20,1,0.989364,1598,24,234,0,0.436726,3,0.67583,17,0.845608,2.62,88,0.792824,0.000157013,0.1,0.844444,0.000151976,0.1,0.767442,0.00016835,0.1
49,3452,49,5.51864,50,20,1,0.989427,1631,24,240,1,0.437553,5,0.677519,14,0.846602,2.36,88,0.801461,0.000155368,0.1,0.844444,0.000151976,0.1,0.785714,0.000170648,0.1
50,3518,50,5.52058,50,20,1,0.989485,1662,25,247,1,0.438387,4,0.676303,15,0.84621,2.54,88,0.808104,0.000155594,0.1,0.847826,0.000167224,0.1,0.795455,0.000149254,0.1
51,3592,51,5.46005,50,20,1,0.989536,1697,25,251,1,0.439203,6,0.675012,13,0.845928,2.34,88,0.815931,0.000156013,0.0996667,0.851064,0.000148368,0.1,0.795455,0.00016835,0.1
52,3656,52,5.42123,50,20,1,0.989536,1727,26,259,1,0.438316,7,0.675196,12,0.845059,2.88,88,0.818561,0.000154323,0.1,0.851064,0.000148368,0.1,0.813953,0.000152905,0.1
53,3719,53,5.45602,50,20,1,0.989583,1757,27,267,1,0.436455,5,0.674978,14,0.843121,3.62,88,0.821632,0.000154593,0.1,0.851064,0.000148368,0.1,0.813953,0.000152905,0.1
54,3783,54,5.48783,50,20,1,0.989624,1787,27,276,1,0.434655,4,0.675187,15,0.843842,3.32,88,0.826791,0.000154736,0.1,0.851064,0.000148368,0.1,0.813953,0.000152905,0.1
55,3846,55,5.47946,50,20,1,0.989662,1817,28,285,0,0.434655,7,0.674602,13,0.842479,2.58,88,0.832957,0.000154835,0.1,0.87234,0.000167224,0.1,0.818182,0.000159744,0.1
56,3924,56,5.46006,50,20,1,0.989696,1854,28,287,1,0.43161,5,0.674443,14,0.843451,2.42,88,0.840754,0.000154688,0.1,0.87234,0.000167224,0.1,0.822222,0.00016835,0.1
57,3990,57,5.43032,50,20,1,0.989726,1885,29,295,0,0.43161,8,0.675331,12,0.844128,2.48,88,0.848471,0.000153375,0.1,0.875,0.000148368,0.1,0.844444,0.000151057,0.1
58,4058,58,5.44997,50,20,1,0.989753,1917,29,302,1,0.428628,1,0.675344,18,0.843947,2.9,88,0.85131,0.000154894,0.1,0.875,0.000148368,0.1,0.844444,0.000151057,0.1
59,4118,59,5.43378,50,20,1,0.989778,1945,30,312,1,0.425715,6,0.672983,13,0.843439,3.16,88,0.854625,0.000155961,0.1,0.875,0.000148368,0.1,0.844444,0.000151976,0.1
60,4190,60,5.38527,50,20,1,0.9898,1979,31,317,0,0.425715,1,0.672321,19,0.843113,2.9,88,0.859121,0.00015468,0.1,0.875,0.000148368,0.1,0.847826,0.000167224,0.1
61,4264,61,5.4099,50,20,1,0.98982,2014,31,322,0,0.425715,6,0.672517,14,0.842484,3.12,88,0.866689,0.000155246,0.1,0.897959,0.000157729,0.1,0.851064,0.000148368,0.1
62,4319,62,5.44176,50,20,1,0.989838,2040,35,331,1,0.423147,4,0.674824,15,0.840561,2.94,88,0.870686,0.000157454,0.1,0.897959,0.000157729,0.1,0.851064,0.000148368,0.1
63,4387,63,5.40057,50,20,1,0.989854,2072,35,339,0,0.423147,4,0.676028,16,0.840382,3,88,0.874978,0.000156385,0.1,0.897959,0.000157729,0.1,0.869565,0.000169492,0.1
64,4462,64,5.34902,50,20,1,0.989869,2108,35,342,1,0.420624,3,0.675407,16,0.839375,2.88,88,0.877436,0.000154132,0.1,0.897959,0.000157729,0.1,0.87234,0.00015873,0.1
65,4522,65,5.26247,50,20,1,0.989882,2136,37,351,1,0.418177,6,0.674307,13,0.839535,2.92,88,0.879922,0.00015028,0.1,0.897959,0.000157729,0.1,0.875,0.000148368,0.1
66,4577,66,5.26709,50,20,1,0.989894,2162,39,362,1,0.415785,5,0.675187,14,0.838979,3.8,88,0.881673,0.000151029,0.1,0.897959,0.000157729,0.1,0.875,0.000148368,0.1
67,4645,67,5.28521,50,20,1,0.989904,2194,39,369,1,0.413408,4,0.675408,15,0.837378,4.26,88,0.886008,0.000152967,0.1,0.897959,0.000157729,0.1,0.875,0.000148368,0.1
68,4722,68,5.30378,50,20,1,0.989914,2230,39,372,1,0.411044,2,0.675791,17,0.836776,3.6,88,0.89043,0.000155361,0.1,0.897959,0.000157729,0.1,0.875,0.000148368,0.1
69,4791,69,5.25825,50,20,1,0.989923,2262,39,379,1,0.40871,3,0.676038,16,0.836678,2.82,88,0.898159,0.000156671,0.1,0.92,0.000157729,0.1,0.893617,0.000159744,0.1
70,4854,70,5.21126,50,20,1,0.98993,2291,42,387,0,0.40871,8,0.677594,12,0.837565,3.22,88,0.89951,0.000156843,0.1,0.92,0.000157729,0.1,0.895833,0.000157729,0.1
71,4912,71,5.14834,50,20,1,0.989937,2318,45,397,0,0.40871,7,0.676065,13,0.837837,3.28,88,0.901453,0.000157729,0.1,0.92,0.000157729,0.1,0.897959,0.000157729,0.1
72,4987,72,5.14624,50,20,1,0.989944,2353,45,401,1,0.406428,3,0.677188,16,0.836881,4.04,88,0.902335,0.000157729,0.1,0.92,0.000157729,0.1,0.897959,0.000157729,0.1
73,5046,73,5.1505,50,20,1,0.989949,2380,45,414,0,0.406428,4,0.679022,16,0.835223,4.82,88,0.902335,0.000157729,0.1,0.92,0.000157729,0.1,0.897959,0.000157729,0.1
74,5123,74,5.15298,50,20,1,0.989954,2416,46,416,1,0.40419,2,0.678734,17,0.834968,5.2,88,0.903657,0.000157729,0.1,0.92,0.000157729,0.1,0.897959,0.000157729,0.1
75,5194,75,5.15231,50,20,1,0.989959,2449,47,421,1,0.401985,5,0.676937,14,0.833438,5.58,88,0.905861,0.000157541,0.0996667,0.92,0.000157729,0.1,0.897959,0.000157729,0.1
76,5273,76,5.1521,50,20,1,0.989963,2487,47,423,0,0.401985,5,0.676807,15,0.833313,5.38,88,0.910237,0.000157567,0.0993333,0.92,0.000157729,0.1,0.897959,0.000157729,0.1
77,5336,77,5.14469,50,20,1,0.989967,2517,50,428,2,0.399494,5,0.678093,13,0.832802,4.84,88,0.914204,0.000157567,0.0993333,0.92,0.000157729,0.1,0.897959,0.000157729,0.1
78,5399,78,5.12444,50,20,1,0.98997,2547,54,434,0,0.399494,5,0.678632,15,0.833433,3.22,88,0.92,0.000157354,0.0993333,0.92,0.000157729,0.1,0.92,0.000148368,0.0833333
79,5466,79,5.1162,50,20,1,0.989973,2579,55,441,0,0.399494,6,0.678131,14,0.833678,3.86,88,0.92,0.000157729,0.1,0.92,0.000157729,0.1,0.92,0.000157729,0.1
80,5523,80,5.11773,50,20,1,0.989976,2606,56,453,0,0.399494,5,0.679369,15,0.83391,4.44,88,0.92,0.000157729,0.1,0.92,0.000157729,0.1,0.92,0.000157729,0.1
81,5586,81,5.11933,50,20,1,0.989978,2636,56,462,1,0.398269,4,0.679918,15,0.833039,4.82,88,0.92,0.000157729,0.1,0.92,0.000157729,0.1,0.92,0.000157729,0.1
82,5657,82,5.12534,50,20,1,0.98998,2670,56,468,0,0.398269,5,0.680886,15,0.833101,5.4,88,0.92,0.000157729,0.1,0.92,0.000157729,0.1,0.92,0.000157729,0.1
83,5730,83,5.12534,50,20,1,0.989982,2705,56,471,2,0.395769,4,0.683018,14,0.831494,6.38,88,0.92,0.000157729,0.1,0.92,0.000157729,0.1,0.92,0.000157729,0.1
84,5809,84,5.12799,50,20,1,0.989984,2742,56,473,1,0.394546,2,0.684279,17,0.831379,6.76,88,0.92,0.000157729,0.1,0.92,0.000157729,0.1,0.92,0.000157729,0.1
85,5880,85,5.12942,50,20,1,0.989986,2775,57,478,1,0.393413,6,0.686949,13,0.8295,6.94,88,0.92,0.000157729,0.1,0.92,0.000157729,0.1,0.92,0.000157729,0.1
86,5962,86,5.14247,50,20,1,0.989987,2813,57,480,0,0.393413,2,0.687741,18,0.829774,6.32,88,0.92,0.000157729,0.1,0.92,0.000157729,0.1,0.92,0.000157729,0.1
87,6033,87,5.15984,50,20,1,0.989988,2846,57,487,0,0.393413,7,0.689317,13,0.829588,5.5,88,0.92,0.000157729,0.1,0.92,0.000157729,0.1,0.92,0.000157729,0.1
88,6115,88,5.1577,50,20,1,0.98999,2884,58,488,0,0.393413,5,0.691184,15,0.829261,3.48,88,0.92,0.000157729,0.1,0.92,0.000157729,0.1,0.92,0.000157729,0.1
89,6178,89,5.16761,50,20,1,0.989991,2913,59,498,0,0.393413,2,0.691962,18,0.829275,3.86,88,0.92,0.000157729,0.1,0.92,0.000157729,0.1,0.92,0.000157729,0.1
90,6178,89,5.16761,50,20,1,0.989991,2913,59,498,0,0.393413,2,0.691962,18,0.829275,3.86,88,0.92,0.000157729,0.1,0.92,0.000157729,0.1,0.92,0.000157729,0.1
