GEN	CPU	P1_Generation	P1_E	P1_Mu	P1_Lambda	P1_Tau	P1_Sigma	P1_EvalCount	P1_DuplicateCount	P1_CacheCount	P1_OpUse_singleParameterAlterationMutation	P1_MAB_singleParameterAlterationMutation	P1_OpUse_onePointCrossover	P1_MAB_onePointCrossover	P1_OpUse_twoPointCrossover	P1_MAB_twoPointCrossover	P1_AvgAge	P1_AvgIndSize	P1_Avg_f0	P1_Avg_f1	P1_Avg_f2	P1_Best_f0	P1_Best_f1	P1_Best_f2	P1_Worst_f0	P1_Worst_f1	P1_Worst_f2
10	920	10	5,62332	20	30	1	0,958619	444	18	73	1	0,657734	7	0,722333	22	0,867031	4	124	0,545455	0,000296035	0,1	0,545455	0,000299401	0,1	0,545455	0,000295858	0,1
11	1018	11	5,62925	20	30	1	0,961757	491	21	80	3	0,648327	9	0,716519	18	0,868701	4,8	124	0,545455	0,000296212	0,1	0,545455	0,000299401	0,1	0,545455	0,000295858	0,1
12	1115	12	5,64578	20	30	1	0,964581	538	22	90	2	0,640777	10	0,723485	18	0,869639	4	124	0,545455	0,000297452	0,1	0,545455	0,000299401	0,1	0,545455	0,000295858	0,1
13	1217	13	5,60753	20	30	1	0,967123	587	25	95	3	0,630279	7	0,724997	20	0,872368	1,4	124	0,545455	0,000299583	0,1	0,545455	0,00030303	0,1	0,545455	0,000299401	0,1
14	1320	14	5,60753	20	30	1	0,969411	636	27	102	2	0,628298	8	0,72564	20	0,874023	2,35	124	0,545455	0,000299583	0,1	0,545455	0,00030303	0,1	0,545455	0,000299401	0,1
15	1435	15	5,60753	20	30	1	0,97147	691	27	105	2	0,626804	7	0,728383	21	0,870921	3,3	124	0,545455	0,000299583	0,1	0,545455	0,00030303	0,1	0,545455	0,000299401	0,1
16	1531	16	5,60753	20	30	1	0,973323	737	31	111	4	0,62101	9	0,731171	17	0,871146	4,25	124	0,545455	0,000299583	0,1	0,545455	0,00030303	0,1	0,545455	0,000299401	0,1
17	1630	17	5,62034	20	30	1	0,974991	785	33	118	3	0,614652	6	0,730218	21	0,871752	5	124	0,545455	0,000299764	0,1	0,545455	0,00030303	0,1	0,545455	0,000299401	0,1
18	1734	18	5,64966	20	30	1	0,976491	835	34	122	5	0,595332	10	0,734269	15	0,872649	4,7	124	0,545455	0,000300671	0,1	0,545455	0,00030303	0,1	0,545455	0,000299401	0,1
19	1840	19	5,59637	20	30	1	0,977842	886	37	126	2	0,587976	10	0,737643	18	0,871688	1,6	124	0,545455	0,000302849	0,1	0,545455	0,00030303	0,1	0,545455	0,000299401	0,1
20	1946	20	5,57594	20	30	1	0,979058	937	39	132	1	0,584598	10	0,738399	19	0,873956	2,2	124	0,545455	0,000303216	0,1	0,545455	0,000306748	0,1	0,545455	0,00030303	0,1
21	2047	21	5,57911	20	30	1	0,980152	986	40	142	0	0,584598	9	0,737629	21	0,875677	2,85	124	0,545455	0,000303774	0,1	0,545455	0,000306748	0,1	0,545455	0,00030303	0,1
22	2152	22	5,57512	20	30	1	0,981137	1035	40	150	3	0,574887	6	0,738087	21	0,875912	3,2	124	0,545455	0,000304518	0,1	0,545455	0,000306748	0,1	0,545455	0,00030303	0,1
23	2243	23	5,57564	20	30	1	0,982023	1077	46	161	1	0,572068	11	0,731768	18	0,873124	3,15	124	0,545455	0,000305447	0,1	0,545455	0,000306748	0,1	0,545455	0,00030303	0,1
24	2345	24	5,55212	20	30	1	0,982821	1124	47	170	3	0,564098	8	0,72936	19	0,871565	2,05	124	0,545455	0,000306748	0,1	0,545455	0,000306748	0,1	0,545455	0,000306748	0,1
25	2425	25	5,55212	20	30	1	0,983539	1161	55	182	3	0,557048	7	0,72844	20	0,870023	3	124	0,545455	0,000306748	0,1	0,545455	0,000306748	0,1	0,545455	0,000306748	0,1
26	2516	26	5,55212	20	30	1	0,984185	1204	58	192	4	0,548921	11	0,731046	15	0,869341	3,95	124	0,545455	0,000306748	0,1	0,545455	0,000306748	0,1	0,545455	0,000306748	0,1
27	2610	27	5,54956	20	30	1	0,984767	1249	62	201	2	0,545157	8	0,731677	20	0,868871	4,75	124	0,545455	0,000306939	0,1	0,545455	0,000310559	0,1	0,545455	0,000306748	0,1
28	2722	28	5,54906	20	30	1	0,98529	1303	63	205	1	0,543339	5	0,731943	24	0,866025	5,5	124	0,545455	0,00030713	0,1	0,545455	0,000310559	0,1	0,545455	0,000306748	0,1
29	2820	29	5,55512	20	30	1	0,985761	1350	66	215	0	0,543339	11	0,727787	19	0,865921	5,95	124	0,545455	0,000307511	0,1	0,545455	0,000310559	0,1	0,545455	0,000306748	0,1
30	2923	30	5,55894	20	30	1	0,986185	1399	69	223	0	0,543339	7	0,726905	23	0,865188	6,3	124	0,545455	0,000307892	0,1	0,545455	0,000310559	0,1	0,545455	0,000306748	0,1
31	3031	31	5,55494	20	30	1	0,986566	1449	69	228	5	0,533349	6	0,7277	19	0,865013	3,8	124	0,545455	0,000309416	0,1	0,545455	0,000310559	0,1	0,545455	0,000306748	0,1
32	3145	32	5,50953	20	30	1	0,98691	1502	71	233	0	0,533349	6	0,730939	24	0,864575	2,05	124	0,545455	0,000310559	0,1	0,545455	0,000310559	0,1	0,545455	0,000310559	0,1
33	3247	33	5,50953	20	30	1	0,987219	1549	72	241	4	0,524391	4	0,731696	22	0,864437	3	124	0,545455	0,000310559	0,1	0,545455	0,000310559	0,1	0,545455	0,000310559	0,1
34	3342	34	5,50953	20	30	1	0,987497	1593	75	251	3	0,523016	10	0,734551	17	0,864811	3,95	124	0,545455	0,000310559	0,1	0,545455	0,000310559	0,1	0,545455	0,000310559	0,1
35	3456	35	5,50953	20	30	1	0,987747	1646	76	256	1	0,522753	5	0,734964	24	0,865396	4,9	124	0,545455	0,000310559	0,1	0,545455	0,000310559	0,1	0,545455	0,000310559	0,1
36	3558	36	5,50953	20	30	1	0,987972	1693	81	261	3	0,524039	7	0,731494	20	0,865416	5,85	124	0,545455	0,000310559	0,1	0,545455	0,000310559	0,1	0,545455	0,000310559	0,1
37	3672	37	5,50953	20	30	1	0,988175	1746	81	268	0	0,524039	11	0,732456	19	0,866188	6,8	124	0,545455	0,000310559	0,1	0,545455	0,000310559	0,1	0,545455	0,000310559	0,1
38	3672	37	5,50953	20	30	1	0,988175	1746	81	268	0	0,524039	11	0,732456	19	0,866188	6,8	124	0,545455	0,000310559	0,1	0,545455	0,000310559	0,1	0,545455	0,000310559	0,1
